pair_key,s1,s2,param_set,pair_pnl,pair_sharpe,run_sharpe,dsr_pvalue,n_trades,window_idx,train_end
MSCI/LII,MSCI,LII,patient_hold,631.0227218149416,0.19087489412167688,0.6996223212041126,0.912579179423709,18,1,2025-08-07
D/MCHP,D,MCHP,patient_hold,3564.80171671449,0.28249218081614796,0.6996223212041126,0.9971695764829166,30,1,2025-08-07
DG/MOS,DG,MOS,patient_hold,18515.23233680546,1.071349706644338,0.6996223212041126,0.9999999999864669,24,1,2025-08-07
ESS/EXPD,ESS,EXPD,patient_hold,6774.193725874731,0.7414605886647984,0.6996223212041126,0.999999764738454,28,1,2025-08-07
ACGL/UHS,ACGL,UHS,patient_hold,-6897.702421542464,-0.6587437780722503,0.6996223212041126,3.3009884095628954e-13,22,1,2025-08-07
AAPL/META,AAPL,META,patient_hold,-1312.461224345188,-0.16355620477115837,0.6996223212041126,1.5377020208386396e-07,24,1,2025-08-07
YUM/MCD,YUM,MCD,patient_hold,-6904.454945494778,-0.9351875831622536,0.6996223212041126,1.4117390877370137e-10,36,1,2025-08-07
GS/ALLY,GS,ALLY,patient_hold,15018.34483130886,1.3815437530552281,0.6996223212041126,0.9999999999999932,34,1,2025-08-07
CL/USO,CL,USO,patient_hold,11873.68348310163,0.8817023357665754,0.6996223212041126,0.9999999406224852,22,1,2025-08-07
ALGN/UAL,ALGN,UAL,patient_hold,23655.23,1.240193260292553,0.6996223212041126,0.9999999997062724,38,1,2025-08-07
ARES/CG,ARES,CG,patient_hold,-3361.897789040743,-0.3154793574287065,0.6996223212041126,3.5584729441263664e-15,30,1,2025-08-07
AMG/BEN,AMG,BEN,patient_hold,-5481.944051963103,-0.5814988010988288,0.6996223212041126,1.5587792571523705e-14,22,1,2025-08-07
LYFT/UBER,LYFT,UBER,patient_hold,19905.33999999997,1.7492896102351354,0.6996223212041126,0.9999999999999667,24,1,2025-08-07
TW/CME,TW,CME,patient_hold,-7202.723461315109,-0.7072872005694404,0.6996223212041126,1.3842882895168642e-10,36,1,2025-08-07
CART/DASH,CART,DASH,patient_hold,-14761.27,-0.8570105052970872,0.6996223212041126,1.8501112160549656e-11,32,1,2025-08-07
MSCI/LII,MSCI,LII,deep_dislocation,2854.645970883506,0.7143453150735596,0.2558122523740227,0.9996768093807441,14,1,2025-08-07
D/MCHP,D,MCHP,deep_dislocation,-17567.21732857494,-0.8207238220501643,0.2558122523740227,3.3123785172488876e-09,18,1,2025-08-07
DG/MOS,DG,MOS,deep_dislocation,42889.27858377167,1.5320864327443917,0.2558122523740227,0.9999999999999986,22,1,2025-08-07
