Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
HII/PG,11175.866807732777,2.406510953215111,-1451.185408311423,-0.002902370816622846,0.8888888888888888,5,6227.0,144
F/PG,8839.614717569695,2.939436090970244,-1470.7399999999961,-0.0029414799999999924,0.6521739130434783,12,74798.0,144
MTCH/NVR,8815.797030598671,2.296425463617365,-2217.5099999999948,-0.004435019999999989,0.6428571428571429,34,92675.0,144
AMT/TJX,7250.473126098403,2.1229857101117893,-2067.2999999999965,-0.0041345999999999935,0.5434782608695652,22,23841.0,144
AWK/STLD,5480.966427509087,1.4437788564353602,-2695.0897298719638,-0.005390179459743927,0.55,10,10258.0,144
GIS/HUBB,4547.1299999999965,2.2974486398468374,0.0,0.0,1.0,3,7740.0,144
MSCI/MTB,3294.596940752933,1.0382825187529283,-1729.679999999992,-0.0034593599999999843,0.5263157894736842,9,5476.0,144
ETR/MKTX,2847.4415059207718,2.2707248397397457,-183.65999999999985,-0.0003673199999999997,0.7142857142857143,5,4611.0,144
CL/WST,1150.5320569074674,0.18758616103244388,-7502.630939081789,-0.015005261878163577,0.4090909090909091,20,29040.0,144
LNT/MKTX,-2368.1869576360677,-0.9415363775102581,-4202.926957636075,-0.00840585391527215,0.4642857142857143,15,25137.0,144
CL/GD,-3168.759999999989,-0.7892664398935847,-6231.839999999994,-0.012463679999999987,0.43333333333333335,13,18753.0,144
AWK/EXPD,-3501.5728843615043,-0.5099223149961054,-9009.612884361517,-0.018019225768723033,0.5416666666666666,15,17258.0,144
MKTX/WST,-5071.846138141936,-1.1376510652623635,-9036.34613814193,-0.018072692276283858,0.43333333333333335,17,14594.0,144
AWK/FOX,-5644.693145684092,-0.9269004128832042,-11339.088010136169,-0.022678176020272337,0.48148148148148145,27,58928.0,144
GRMN/KO,-11461.219431999853,-2.318717572241764,-16124.094314824939,-0.03224818862964988,0.425,19,32660.0,144
