Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
DG/MOS,34850.01396724682,2.4959897603495147,-8005.280000000034,-0.01601056000000007,0.6410256410256411,10,82981.0,144
ARES/CG,5704.3191223007425,0.8604904473425938,-9220.625620827752,-0.018441251241655503,0.631578947368421,19,56514.0,144
CART/DASH,4839.850000000027,0.3710791193968261,-19259.329999999976,-0.038518659999999955,0.5897435897435898,22,90496.0,144
D/MCHP,4662.01132873648,1.071989879284619,-4164.750030497995,-0.00832950006099599,0.6,11,21050.0,144
ALGN/UAL,4483.300000000003,0.6865426919678512,-7614.780000000004,-0.015229560000000008,0.5357142857142857,8,17582.0,144
TW/CME,3339.795238994412,0.8855482383468521,-4075.2391134130644,-0.008150478226826128,0.43478260869565216,8,11820.0,144
CL/USO,2961.226825842659,0.4380336928532168,-6071.98,-0.012143959999999999,0.6153846153846154,10,25284.0,144
AMG/BEN,2649.4881750972313,0.5809481043498649,-7748.04182490279,-0.01549608364980558,0.5454545454545454,10,55511.0,144
MSCI/LII,2645.933172053893,0.2937596186344445,-11697.46999999999,-0.023394939999999982,0.4074074074074074,11,5323.0,144
ACGL/UHS,331.57804054314215,0.07859886336005585,-4220.653132619135,-0.00844130626523827,0.4883720930232558,23,29355.0,144
YUM/MCD,106.44768132764557,0.03424271757134193,-2393.9399999999896,-0.00478787999999998,0.5,12,16380.0,144
LYFT/UBER,-1822.71000000001,-0.2819386553912097,-8994.550000000023,-0.017989100000000046,0.631578947368421,9,55273.0,144
AAPL/META,-3740.3000000000034,-2.9761471577331795,-4314.660000000002,-0.008629320000000003,0.3333333333333333,3,2168.0,48
GS/ALLY,-4867.987494131401,-0.9431395338555878,-6870.838874172186,-0.013741677748344372,0.55,8,26664.0,144
ESS/EXPD,-10819.519673170153,-0.8611803933421229,-23541.479999999952,-0.0470829599999999,0.5,27,51840.0,144
