Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
FSLR/WST,14001.681408567802,1.6032508124668043,-5324.959640964647,-0.010649919281929295,0.6888888888888889,27,19091.0,144
F/PG,8557.102553680963,2.92166502491483,-1629.0100000000043,-0.0032580200000000086,0.7,10,61869.0,144
MTCH/NVR,8544.811061565,2.129779744319162,-2575.920000000015,-0.00515184000000003,0.5909090909090909,30,85156.0,144
HII/PG,3642.6299999999947,2.098598869870007,-755.0000000000005,-0.001510000000000001,0.875,5,5501.0,144
AWK/EXPD,2921.363357801725,0.7393035148836973,-5269.409342428876,-0.010538818684857752,0.5185185185185185,14,19776.0,144
ED/NTAP,2806.6762022792454,0.4943005683916252,-9777.643797720757,-0.019555287595441513,0.5531914893617021,19,31820.0,144
MSCI/MTB,2260.0100000000075,0.7940343459182475,-1729.3799999999983,-0.0034587599999999965,0.5714285714285714,7,3616.0,144
CL/SRE,2178.72615540106,0.7807897368981945,-3258.8799999999956,-0.006517759999999991,0.5517241379310345,14,28227.0,144
ETR/MKTX,1198.8618616033712,0.9368644334743801,-1173.9599999999991,-0.002347919999999998,0.5384615384615384,6,4510.0,144
AWK/FOX,-1554.8065820400548,-0.25557155539719945,-8600.69538755249,-0.01720139077510498,0.5384615384615384,23,51865.0,144
CL/WST,-2256.4284210154183,-0.3378640323481377,-13020.80499652065,-0.0260416099930413,0.4722222222222222,20,29295.0,144
AWK/STLD,-2635.088356740069,-0.7581097795135835,-4517.266150518877,-0.009034532301037753,0.5238095238095238,9,9471.0,144
MKTX/WST,-2810.9426947773654,-0.6287597025599792,-9011.138916337282,-0.018022277832674564,0.5,14,12374.0,144
CL/GD,-4294.265974125603,-1.0268235480174033,-6338.94597412561,-0.012677891948251219,0.43333333333333335,11,18248.0,144
GRMN/KO,-16427.652651608943,-2.969959511946341,-18423.894084293304,-0.03684778816858661,0.375,17,26106.0,144
