Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
FSLR/WST,16675.220605878636,1.8702336358380147,-6681.3072910133105,-0.013362614582026621,0.6808510638297872,27,19993.0,144
HII/PG,12648.727151585746,2.845620841741869,-752.4669552352789,-0.0015049339104705579,0.9166666666666666,5,6862.0,144
MTCH/NVR,11453.803736291826,3.1551953507342443,-2640.414128157762,-0.005280828256315525,0.6190476190476191,37,100392.0,144
F/PG,7083.984472751187,2.3517089186107247,-1624.6400000000042,-0.0032492800000000085,0.65,10,66912.0,144
AWK/STLD,6744.679797595971,1.5331242901013993,-2658.7109701958298,-0.00531742194039166,0.5789473684210527,10,12120.0,144
GIS/HUBB,5672.278283447977,2.649882181755989,0.0,0.0,1.0,4,10824.0,144
AWK/EXPD,5242.902465592447,1.2665623800366983,-5240.987042961928,-0.010481974085923855,0.5806451612903226,17,23154.0,144
AWK/FOX,3839.7938393199997,0.7746553628067918,-6330.346170442266,-0.012660692340884532,0.5185185185185185,26,55433.0,144
ETR/MKTX,1176.2169641486248,0.923098002229598,-1172.7299999999989,-0.0023454599999999976,0.5384615384615384,7,4930.0,144
MSCI/MTB,1115.9399999999964,0.42232818353176477,-1729.3799999999983,-0.0034587599999999965,0.6,8,4209.0,144
CL/WST,744.5743526020169,0.10256948110788774,-11994.06253316199,-0.02398812506632398,0.4146341463414634,22,32850.0,144
CL/GD,-3375.480000000005,-0.881132124192836,-7356.810000000011,-0.014713620000000023,0.43333333333333335,12,17366.0,144
PG/RTX,-4485.089181638557,-1.9096943919317235,-6326.669181638563,-0.012653338363277125,0.36,10,11072.0,144
MKTX/WST,-7081.000423295673,-1.7266877869351602,-10167.93042329567,-0.02033586084659134,0.43333333333333335,16,13241.0,144
GRMN/KO,-10061.38613703534,-2.0892859595331816,-14769.840906728641,-0.029539681813457282,0.45,17,28523.0,144
