Date,Equity,DailyPnL,Window,Equity_Chained
2025-10-02,499931.506849315,-68.49315068493152,1,499931.506849315
2025-10-03,500429.0636986298,497.5568493148312,1,500429.0636986298
2025-10-06,504356.3497250461,3927.28602641623,1,504356.3497250461
2025-10-07,502324.3273872894,-2032.022337756702,1,502324.3273872894
2025-10-08,505440.8678470574,3116.540459768032,1,505440.8678470574
2025-10-09,505221.6160074263,-219.2518396311207,1,505221.6160074263
2025-10-10,505483.5517770495,261.9357696232619,1,505483.5517770495
2025-10-13,506921.6557986015,1438.104021551902,1,506921.6557986015
2025-10-14,506908.7226479163,-12.93315068515949,1,506908.7226479163
2025-10-15,510088.8194972314,3180.096849315101,1,510088.8194972314
2025-10-16,510074.6163465462,-14.20315068517812,1,510074.6163465462
2025-10-17,509029.5931958612,-1045.02315068501,1,509029.5931958612
2025-10-20,510537.9800451761,1508.386849314906,1,510537.9800451761
2025-10-21,510887.6868944913,349.7068493152037,1,510887.6868944913
2025-10-22,510308.2537438065,-579.4331506848102,1,510308.2537438065
2025-10-23,517301.8105931213,6993.556849314831,1,517301.8105931213
2025-10-24,516503.063026831,-798.7475662903162,1,516503.063026831
2025-10-27,521097.3598761458,4594.296849314822,1,521097.3598761458
2025-10-28,524095.8685880145,2998.508711868664,1,524095.8685880145
2025-10-29,520101.2066240743,-3994.661963940249,1,520101.2066240743
2025-10-30,519166.7034733893,-934.5031506849919,1,519166.7034733893
2025-10-31,515467.6003227045,-3699.103150684736,1,515467.6003227045
2025-11-03,514283.5000221665,-1184.100300538004,1,514283.5000221665
2025-11-04,513859.1368714812,-424.3631506853271,1,513859.1368714812
2025-11-06,499931.506849315,-68.49315068493152,2,513859.1368714812
2025-11-07,499863.01369863,-68.49315068498254,2,513790.64372079616
2025-11-10,497648.7508354678,-2214.262863162206,2,511576.380857634
2025-11-11,497937.9719852767,289.2211498088436,2,511865.60200744285
2025-11-12,498240.6388345917,302.6668493150501,2,512168.2688567579
2025-11-13,497569.4056839065,-671.233150685206,2,511497.0357060727
2025-11-14,495414.8325332216,-2154.573150684941,2,509342.46255538776
2025-11-17,495346.3393825367,-68.49315068486612,2,509273.9694047029
2025-11-18,494581.633235403,-764.706147133722,2,508509.26325756917
2025-11-19,494371.7667553303,-209.8664800727274,2,508299.3967774965
2025-11-20,494525.6847162913,153.9179609610001,2,508453.3147384575
2025-11-21,495175.8415656061,650.1568493148079,2,509103.4715877723
2025-11-24,495663.1184149211,487.2768493150361,2,509590.7484370873
2025-11-25,495636.2466537005,-26.87176122062374,2,509563.87667586666
2025-11-26,495128.6535030155,-507.5931506849593,2,509056.2835251817
2025-11-28,495335.2803523309,206.6268493153621,2,509262.91037449706
2025-12-01,494979.5461654662,-355.7341868646909,2,508907.1761876324
2025-12-02,494525.6788770927,-453.8672883735271,2,508453.3088992589
2025-12-03,493079.1839159608,-1446.49496113183,2,507006.81393812696
2025-12-04,491116.1907652759,-1962.993150684983,2,505043.8207874421
2025-12-05,490995.6776145909,-120.5131506850012,2,504923.3076367571
2025-12-08,492558.2844639058,1562.606849314994,2,506485.91448607197
2025-12-09,492049.1313132209,-509.1531506848987,2,505976.76133538707
2025-12-10,492522.0981625357,472.9668493147474,2,506449.7281847019
2025-12-12,499931.5068493149,-68.49315068493152,3,506449.7281847019
2025-12-15,499585.8779070951,-345.6289422197733,3,506104.0992424821
2025-12-16,499419.6321640447,-166.2457430504728,3,505937.8534994317
2025-12-17,499357.6490133596,-61.98315068508964,3,505875.8703487466
2025-12-18,498626.1158626747,-731.5331506849034,3,505144.3371980617
2025-12-19,497169.2716522056,-1456.844210469048,3,503687.4929875926
2025-12-22,494548.1890229193,-2621.082629286335,3,501066.41035830625
2025-12-23,494779.3158722344,231.1268493151292,3,501297.5372076214
2025-12-24,494694.1127215495,-85.20315068494529,3,501212.3340569365
2025-12-26,494243.3695708645,-450.7431506849825,3,500761.59090625145
2025-12-29,493857.5764201795,-385.7931506850291,3,500375.7977555665
2025-12-30,492624.63819626,-1232.938223919482,3,499142.859531647
2025-12-31,492466.4359495783,-158.2022466816707,3,498984.6572849653
2026-01-02,491672.8712997547,-793.5646498235874,3,498191.0926351417
2026-01-05,490510.7570373607,-1162.114262394025,3,497028.97837274766
2026-01-06,488983.3217418198,-1527.435295540839,3,495501.54307720676
2026-01-07,489407.5385911345,424.216849314631,3,495925.75992652145
2026-01-08,490531.0335129856,1123.494921851088,3,497049.2548483726
2026-01-09,489280.8211285511,-1250.212384434417,3,495799.04246393807
2026-01-12,488116.0354778663,-1164.785650684847,3,494634.2568132533
2026-01-13,487163.3123271812,-952.7231506850803,3,493681.5336625682
2026-01-14,490061.2191764963,2897.906849315041,3,496579.4405118833
2026-01-15,490937.1460258112,875.926849314943,3,497455.3673611982
2026-01-16,491529.922875126,592.7768493148033,3,498048.144210513
2026-01-21,499931.506849315,-68.49315068493152,4,498048.144210513
2026-01-22,500713.9909323562,782.4840830411995,4,498830.6282935542
2026-01-23,499375.1277816711,-1338.863150685094,4,497491.7651428691
2026-01-26,501361.2415332439,1986.11375157279,4,499477.8788944419
2026-01-27,501019.2174310016,-342.0241022423143,4,499135.85479219956
2026-01-28,502410.2603535636,1391.042922561988,4,500526.89771476155
2026-01-29,509064.333682307,6654.073328743456,4,507180.97104350495
2026-01-30,508084.3340790542,-979.9996032528579,4,506200.97144025215
2026-02-02,505771.6280935736,-2312.70598548057,4,503888.2654547716
2026-02-03,505042.2238988713,-729.4041947022779,4,503158.86126006924
2026-02-04,504689.5289709123,-352.6949279590044,4,502806.16633211024
2026-02-05,504394.1641083367,-295.3648625756614,4,502510.8014695347
2026-02-06,508979.4672062133,4585.303097876604,4,507096.10456741124
2026-02-09,510698.1552864569,1718.68808024365,4,508814.7926476549
