Date,OOS_Equity,OOS_DailyPnL,Window,n_pairs,OOS_Equity_Chained
2025-11-04,499931.506849315,-68.49315068498254,1,15,499931.506849315
2025-11-05,500113.0478772981,181.5410279830685,1,15,500113.0478772981
2025-11-06,500237.5092968175,124.46141951938625,1,15,500237.5092968175
2025-11-07,501843.2866351187,1605.777338301239,1,15,501843.2866351187
2025-11-10,502952.0727405695,1108.7861054507666,1,15,502952.0727405695
2025-11-11,507303.9549032364,4351.882162666938,1,15,507303.9549032364
2025-11-12,509664.2563504238,2360.3014471873757,1,15,509664.2563504238
2025-11-13,507467.4136714368,-2196.8426789870136,1,15,507467.4136714368
2025-11-14,509633.8036339595,2166.3899625227205,1,15,509633.8036339595
2025-11-17,509916.3252002558,282.52156629628735,1,15,509916.3252002558
2025-11-18,509209.5749443526,-706.7502559031709,1,15,509209.5749443526
2025-11-19,510920.6877801241,1711.1128357714624,1,15,510920.6877801241
2025-11-20,513699.1846294394,2778.496849315299,1,15,513699.1846294394
2025-11-21,513796.6814787544,97.49684931500815,1,15,513796.6814787544
2025-11-24,514705.8283280693,909.146849314915,1,15,514705.8283280693
2025-11-25,514934.4350047873,228.60667671798728,1,15,514934.4350047873
2025-11-26,515021.0950166091,86.6600118218339,1,15,515021.0950166091
2025-11-28,515515.806695319,494.711678709893,1,15,515515.806695319
2025-12-01,513273.1006828441,-2242.706012474897,1,15,513273.1006828441
2025-12-02,511108.1475321589,-2164.9531506852363,1,15,511108.1475321589
2025-12-03,510582.9543814742,-525.1931506847031,1,15,510582.9543814742
2025-12-04,506666.6012307891,-3916.353150685085,1,15,506666.6012307891
2025-12-05,504266.8880801041,-2399.713150685013,1,15,504266.8880801041
2025-12-08,503957.5449294193,-309.34315068478463,1,15,503957.5449294193
2025-12-10,499931.5068493149,-68.49315068509895,2,15,503957.5449294193
2025-12-11,501003.7226161201,1072.2157668052241,2,15,505029.7606962245
2025-12-12,503241.8000226173,2238.0774064971483,2,15,507267.83810272167
2025-12-15,505156.528149565,1914.7281269477098,2,15,509182.5662296694
2025-12-16,505167.2381328286,10.70998326363042,2,15,509193.276212933
