Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
MTCH/NVR,9387.159684722146,2.2071238536179547,-2846.080000000028,-0.005692160000000056,0.6122448979591837,35,100514.0,144
AMT/TJX,7039.714196469431,1.9649293414325473,-1711.8499999999995,-0.0034236999999999987,0.5652173913043478,23,26363.0,144
AWK/STLD,6151.488492759201,1.5725945001370294,-2852.6405466877286,-0.005705281093375457,0.55,10,11383.0,144
CL/WST,4675.399299921504,0.7343416944134661,-5238.211090823983,-0.010476422181647967,0.42857142857142855,22,33033.0,144
GIS/HUBB,4640.7077054121455,2.305411243669189,0.0,0.0,1.0,3,7998.0,144
MSCI/MTB,3473.980822057528,1.084800792111304,-1724.7523219469726,-0.0034495046438939455,0.5789473684210527,9,5618.0,144
F/PG,3110.8596221831704,1.7894559457654917,-1466.7599999999975,-0.002933519999999995,0.6666666666666666,7,40406.0,144
ETR/MKTX,1182.353884034298,0.7641435566731533,-1165.3199999999988,-0.0023306399999999975,0.46153846153846156,5,5222.0,144
PFG/WMT,685.6641184470873,0.20850215350878723,-6008.967930631798,-0.012017935861263596,0.48148148148148145,12,21119.0,96
MKTX/WST,353.6899999999971,0.08790064555809764,-7363.559999999986,-0.014727119999999972,0.5,17,14562.0,144
GLW/WST,238.52763140384877,0.04542257437321414,-9998.640000000014,-0.019997280000000027,0.6,11,14452.0,144
PFE/PSX,-194.06539887639542,-0.03237733287136434,-5709.913352387727,-0.011419826704775454,0.4864864864864865,22,89038.0,144
BALL/SBUX,-797.4610706638505,-0.23925992913853933,-6015.581070663849,-0.012031162141327698,0.546875,38,52366.0,144
PFG/YUM,-7115.040740136015,-2.230415067861707,-7115.040740136015,-0.01423008148027203,0.40540540540540543,16,27252.0,144
GRMN/KO,-13361.753729339369,-2.367058893178658,-16157.90539626946,-0.03231581079253892,0.4358974358974359,15,26418.0,144
