Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
MTCH/NVR,13750.333651059444,2.520809720161123,-2076.54,-0.00415308,0.6190476190476191,29,89446.0,144
AMT/TJX,6118.326969934125,1.7240033560178258,-2562.0315843062754,-0.005124063168612551,0.5454545454545454,20,24116.0,144
CI/LVS,2804.2788883447583,0.8041721788811476,-4318.704882468168,-0.008637409764936335,0.6153846153846154,7,14946.0,96
ALB/YUM,1937.9100000000226,0.21558041176632184,-11332.349999999986,-0.02266469999999997,0.5882352941176471,9,11510.0,144
HAS/PFE,214.9375088559541,0.03847127725020585,-4123.64000000001,-0.00824728000000002,0.5581395348837209,17,74567.0,144
PFG/WMT,-734.1862472371422,-0.7612384777666648,-1507.9095947094504,-0.003015819189418901,0.4,5,9936.0,48
F/PG,-817.4307822085939,-0.3628505412595979,-2618.630000000002,-0.005237260000000004,0.47058823529411764,9,50554.0,144
GIS/HUBB,-1175.0900000000083,-0.7619377584621896,-2135.9800000000064,-0.004271960000000013,0.5,3,6041.0,144
GIS/MTD,-1655.413098213051,-0.44261350856873666,-6697.778736308328,-0.013395557472616657,0.43333333333333335,14,34380.0,144
MSCI/MTB,-2603.2600000000007,-1.052686620336785,-4148.639999999996,-0.008297279999999992,0.4,7,3474.0,144
LNT/MKTX,-7659.6317880577635,-1.6003157697588013,-10717.731788057768,-0.021435463576115536,0.46938775510204084,20,44353.0,144
PFG/YUM,-8456.470480581898,-2.5551717288826876,-9146.160480581906,-0.018292320961163813,0.3611111111111111,15,26459.0,144
CL/WST,-10955.732284594022,-1.5457777272429638,-19204.92039173925,-0.038409840783478505,0.34285714285714286,23,35039.0,144
ETR/MKTX,-15377.350000000002,-3.4849055315067377,-16015.759999999995,-0.03203151999999999,0.17391304347826086,11,16330.0,144
GRMN/KO,-22319.982717153227,-3.515020340925952,-23408.48271715323,-0.04681696543430646,0.2777777777777778,18,30692.0,144
