Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
FSLR/RSG,13515.586531436707,1.758268404489289,-5509.730038692015,-0.01101946007738403,0.625,26,18874.0,144
ALB/YUM,9876.68164540831,1.044490543126797,-9647.839999999998,-0.019295679999999996,0.6666666666666666,8,10872.0,144
AON/MCK,8556.454797142847,3.0627813686171796,-733.5000000000057,-0.0014670000000000113,0.875,13,5051.0,144
CHD/HON,5949.952106500034,1.5731601977682481,-4105.580000000004,-0.008211160000000007,0.5294117647058824,19,23455.0,144
CL/WST,5675.837882898173,0.9486907726922568,-5757.096440228514,-0.01151419288045703,0.5,18,23218.0,144
CI/MTD,1270.5942524842233,0.34628268090347863,-2357.1999999999875,-0.004714399999999975,0.47619047619047616,30,7044.0,144
PFG/WMT,741.5899999999973,2.3282297678537005,-497.9100000000005,-0.000995820000000001,0.5,1,1734.0,24
CI/LVS,-908.6874695036507,-0.22636508260266835,-7773.4423827315695,-0.01554688476546314,0.4375,12,18020.0,96
HAS/PFE,-2953.389228210899,-0.561197045540821,-5990.100939058984,-0.011980201878117968,0.46875,14,65114.0,144
AON/GEN,-3036.835680855442,-0.7317173248773501,-3841.3814297023428,-0.0076827628594046855,0.5172413793103449,12,39486.0,144
EFX/MMM,-3801.056473856028,-1.102876721561006,-7208.2164738560205,-0.01441643294771204,0.3888888888888889,10,8062.0,144
PFG/YUM,-4624.778100910538,-1.3575730731957867,-4857.538100910537,-0.009715076201821073,0.47058823529411764,16,29554.0,144
AKAM/YUM,-5281.596814196455,-0.599516913027317,-15415.885849645225,-0.03083177169929045,0.44,14,27570.0,144
BAX/IDXX,-6620.969999999984,-1.308374116271242,-11122.610000000004,-0.02224522000000001,0.5,21,110622.0,144
HRL/MKC,-6926.837167455883,-1.6412626375358959,-7790.157167455885,-0.015580314334911772,0.45714285714285713,15,84556.0,144
