Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
EXR/WY,3852.1404777327994,1.4844668701029142,-2167.2970283400837,-0.004334594056680167,0.55,7,29608.0,144
UNP/VLTO,1988.785256195476,0.42429243104741776,-4920.09618291241,-0.00984019236582482,0.5853658536585366,18,23526.0,144
BIIB/HCA,1599.232006321495,0.3035669760635463,-7982.527993678493,-0.015965055987356987,0.48484848484848486,24,12912.0,144
TXT/YUM,466.96690341941076,0.17341375325646954,-4730.812379182155,-0.00946162475836431,0.5,9,15036.0,144
RTX/SNA,351.66674273121237,0.5656007644830678,-507.1000000000015,-0.001014200000000003,0.75,4,1472.0,144
CDNS/PTC,-1178.7300000000118,-0.35719353740666376,-4754.460000000003,-0.009508920000000006,0.4666666666666667,7,6933.0,144
CME/DE,-1336.8414819664313,-0.637335883435823,-4034.0962528270447,-0.00806819250565409,0.46153846153846156,7,3514.0,144
HAS/YUM,-1433.8149807957625,-0.39187102046723377,-4084.5021552564085,-0.008169004310512817,0.38461538461538464,7,14358.0,144
ATO/PCG,-2390.749717502202,-0.6779248253162685,-5380.757098142949,-0.010761514196285897,0.40625,18,98874.0,144
AON/BR,-2454.5122449380688,-0.5880564526825433,-7536.928217652874,-0.015073856435305748,0.4838709677419355,18,14237.0,144
EVRG/PCG,-4937.778977111011,-3.7630813313436136,-5720.059692213976,-0.011440119384427952,0.2857142857142857,5,28246.0,96
AIG/L,-5136.201275453859,-1.9394615836126663,-5136.20127545386,-0.01027240255090772,0.41379310344827586,22,43458.0,144
AON/KKR,-6223.538186051403,-1.325762620157319,-8802.135204953893,-0.017604270409907787,0.52,17,18666.0,144
CSCO/PAYC,-7828.6793033381655,-1.0470584318750848,-17154.319999999996,-0.034308639999999994,0.5238095238095238,11,23426.0,144
AKAM/KEYS,-12554.759999999977,-1.3873286771348983,-13602.279999999984,-0.027204559999999968,0.38095238095238093,15,18909.0,144
