Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
HII/PG,11259.598191004738,2.2400018845994474,-1556.562129510792,-0.003113124259021584,0.8181818181818182,5,6677.0,143
MTCH/NVR,8910.479114035694,2.180114700874166,-2774.1796487985434,-0.005548359297597087,0.6222222222222222,34,98872.0,143
CL/WST,8779.848997570321,1.4006430086199781,-4500.419999999994,-0.009000839999999987,0.4444444444444444,22,33961.0,143
AWK/STLD,6578.490763692374,1.6009407536702003,-2885.8077869379767,-0.005771615573875954,0.5454545454545454,10,11694.0,143
AMT/TJX,5578.778807226901,1.609655099481418,-2408.567667932667,-0.004817135335865334,0.5434782608695652,21,25428.0,143
PFE/PSX,5505.884134428027,1.1314800063697728,-3335.9900000000007,-0.006671980000000001,0.5142857142857142,20,82273.0,143
GIS/HUBB,4813.319999999976,2.293493498239166,0.0,0.0,1.0,3,8158.0,143
MSCI/MTB,3622.349260464919,1.0682844643172287,-1858.3952219371176,-0.0037167904438742353,0.5789473684210527,9,5834.0,143
F/PG,3027.4195645449745,1.0050288594511736,-2816.080000000006,-0.005632160000000012,0.5882352941176471,11,70239.0,143
ETR/MKTX,2062.3009179256733,1.288957186493055,-1240.6199999999985,-0.002481239999999997,0.6,6,6149.0,143
PFG/WMT,0.0,0.0,0.0,0.0,,0,0.0,23
PFG/YUM,-4266.903152067519,-1.9145026940245207,-6732.109999999993,-0.013464219999999987,0.36363636363636365,11,18076.0,143
AWK/FOX,-5059.144672992505,-0.7882573863701685,-9841.608999071163,-0.019683217998142325,0.4909090909090909,27,62983.0,143
MKTX/WST,-5312.100132840087,-1.1520131341210484,-9715.820132840083,-0.019431640265680165,0.4482758620689655,16,14378.0,143
GRMN/KO,-8644.254611205153,-1.895858284513463,-12621.424400984688,-0.025242848801969375,0.4444444444444444,18,30040.0,143
