Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
BSX/PFE,12987.703425287367,1.8300530746292978,-973.1800000000003,-0.0019463600000000005,0.5454545454545454,6,27975.0,144
CSCO/PAYC,9805.74209081403,2.2147411249685787,-3014.099999999998,-0.006028199999999997,0.6470588235294118,10,18310.0,144
AON/KKR,9095.644446420765,2.08593342104414,-1954.63,-0.00390926,0.6428571428571429,16,17593.0,144
HAS/YUM,4158.330095758336,0.8529145174057113,-4120.6648081067015,-0.008241329616213404,0.5,10,21997.0,144
BIIB/HCA,3776.3436187036664,0.7650221114227875,-7301.020000000006,-0.014602040000000012,0.5833333333333334,27,12452.0,144
AON/BR,3712.0097552288516,0.9267147057317968,-4115.630000000001,-0.008231260000000002,0.6111111111111112,22,16862.0,144
CME/DE,2370.4258375936747,1.8208582302453766,-625.9051708821241,-0.0012518103417642483,0.7142857142857143,5,2542.0,144
AIG/NTRS,2024.3932035600546,0.6957489499945243,-3727.1728157589823,-0.007454345631517965,0.5365853658536586,24,27668.0,144
EXR/WY,1022.1176665675084,0.4215858710742919,-2518.8400000000015,-0.005037680000000003,0.42857142857142855,10,37314.0,144
AAPL/CINF,372.818117414427,0.15851989862964208,-2270.180000000005,-0.00454036000000001,0.5555555555555556,4,3256.0,144
DUK/PPL,-425.3394576131424,-0.14164798781972976,-4191.485812386023,-0.008382971624772046,0.5294117647058824,17,55757.0,144
AIG/CFG,-1790.197159414448,-0.4399309535906733,-4891.511159414438,-0.009783022318828877,0.4523809523809524,16,41486.0,144
UNP/VLTO,-5659.428751872758,-1.2955490868157933,-8076.532463365003,-0.016153064926730007,0.5476190476190477,15,18816.0,120
PFE/PODD,-8739.27488817698,-1.556149980521648,-10578.0228498628,-0.021156045699725602,0.42857142857142855,16,66208.0,144
AKAM/MSFT,-10988.415003003003,-1.415665370578872,-16114.175003003003,-0.032228350006006004,0.47368421052631576,10,10832.0,144
