Date,Equity,DailyPnL,Window,Equity_Chained
2025-10-28,499931.5068493153,-68.49315068493152,1,499931.5068493153
2025-10-29,500141.5262489626,210.0193996473681,1,500141.5262489626
2025-10-30,500380.2094545657,238.6832056030398,1,500380.2094545657
2025-10-31,502579.9857018886,2199.776247322909,1,502579.9857018886
2025-11-03,500640.3697442968,-1939.615957591799,1,500640.3697442968
2025-11-04,504183.9916885251,3543.621944228304,1,504183.9916885251
2025-11-05,503721.0859103436,-462.9057781815063,1,503721.0859103436
2025-11-06,504327.456277068,606.3703667244408,1,504327.456277068
2025-11-07,505684.7936951794,1357.33741811139,1,505684.7936951794
2025-11-10,505390.1907600928,-294.6029350865865,1,505390.1907600928
2025-11-11,502847.690628276,-2542.500131816836,1,502847.690628276
2025-11-12,504404.5995413383,1556.908913062303,1,504404.5995413383
2025-11-13,502314.4141265021,-2090.18541483616,1,502314.4141265021
2025-11-14,501667.9972912902,-646.4168352119159,1,501667.9972912902
2025-11-17,501415.0312960006,-252.9659952896181,1,501415.0312960006
2025-11-18,499364.7530886945,-2050.278207306052,1,499364.7530886945
2025-11-19,499545.3999380096,180.6468493150314,1,499545.3999380096
2025-11-20,498308.6701783221,-1236.729759687441,1,498308.6701783221
2025-11-21,498518.6270276371,209.9568493149709,1,498518.6270276371
2025-11-24,501952.7138769523,3434.086849315208,1,501952.7138769523
2025-11-25,501947.0756041214,-5.638272830867209,1,501947.0756041214
2025-11-26,500988.3118453643,-958.7637587571517,1,500988.3118453643
2025-11-28,501644.2524008664,655.9405555020785,1,501644.2524008664
2025-12-01,498093.2079364532,-3551.044464413193,1,498093.2079364532
2025-12-03,499931.5068493149,-68.49315068493152,2,498093.2079364532
2025-12-04,497804.0890236276,-2127.417825687327,2,495965.7901107659
2025-12-05,496772.0665215058,-1032.022502121748,2,494933.76760864415
2025-12-08,496387.3378639832,-384.728657522588,2,494549.0389511215
2025-12-09,496183.8447132983,-203.4931506849825,2,494345.54580043664
2025-12-10,494880.5170476879,-1303.327665610355,2,493042.2181348262
2025-12-11,494160.9619940179,-719.5550536699593,2,492322.6630811562
2025-12-12,496248.918955273,2087.956961255055,2,494410.6200424113
2025-12-15,496390.4262639838,141.5073087108321,2,494552.12735112215
2025-12-16,498266.2428056499,1875.816541666049,2,496427.9438927882
2025-12-17,496304.5762407858,-1961.666564864106,2,494466.27732792415
2025-12-18,496713.8330901007,409.256849314901,2,494875.53417723905
2025-12-19,496115.8444543409,-597.9886357598007,2,494277.54554147925
2025-12-22,494997.8418820144,-1118.002572326455,2,493159.54296915274
2025-12-23,497959.2507895561,2961.408907541656,2,496120.95187669445
2025-12-24,497777.6476388711,-181.6031506849686,2,495939.3487260094
2025-12-26,497288.3644881861,-489.2831506850198,2,495450.0655753244
2025-12-29,497381.5913375012,93.22684931510594,2,495543.2924246395
2025-12-30,497466.2081868162,84.61684931500349,2,495627.9092739545
2025-12-31,497336.9450361311,-129.2631506851176,2,495498.6461232694
2026-01-02,497166.9318854462,-170.0131506848847,2,495328.6329725845
2026-01-05,496313.4287347612,-853.5031506849919,2,494475.1298218995
2026-01-06,497437.6755840764,1124.246849315241,2,495599.3766712147
2026-01-07,496669.3424333916,-768.3331506848335,2,494831.0435205299
2026-01-09,499931.5068493149,-68.49315068493152,3,494831.0435205299
2026-01-12,499564.0936986301,-367.4131506847916,3,494463.63036984514
2026-01-13,503729.3205479451,4165.22684931499,3,498628.8572191601
2026-01-14,502589.3773972603,-1139.94315068482,3,497488.9140684753
2026-01-15,502813.4142465749,224.0368493145797,3,497712.95091778995
2026-01-16,499831.72109589,-2981.69315068482,3,494731.257767105
2026-01-20,502634.6279452051,2802.906849315041,3,497534.1646164201
2026-01-21,502894.5869186355,259.9589734304463,3,497794.12358985055
2026-01-22,499221.7874038576,-3672.799514777958,3,494121.32407507265
2026-01-23,497884.1877696661,-1337.599634191487,3,492783.7244408811
2026-01-26,499409.0840508096,1524.896281143534,3,494308.62072202464
