Date,Equity,DailyPnL,Window,Equity_Chained
2025-09-15,499931.5068493154,-68.49315068493152,1,499931.5068493154
2025-09-16,498672.1338271647,-1259.373022150714,1,498672.1338271647
2025-09-17,498351.1377312216,-320.9960959430318,1,498351.1377312216
2025-09-18,504103.1552795855,5752.017548363889,1,504103.1552795855
2025-09-19,504367.779287736,264.6240081505384,1,504367.779287736
2025-09-22,507750.8677838425,3383.088496106444,1,507750.8677838425
2025-09-23,506712.8255763595,-1038.042207482969,1,506712.8255763595
2025-09-24,507037.6853478024,324.8597714428324,1,507037.6853478024
2025-09-25,508139.7536018597,1102.068254057318,1,508139.7536018597
2025-09-26,508222.8527205143,83.09911865461618,1,508222.8527205143
2025-09-29,504959.1795698295,-3263.673150684801,1,504959.1795698295
2025-09-30,502047.9764191443,-2911.203150685178,1,502047.9764191443
2025-10-01,490558.971536584,-11489.00488256034,1,490558.971536584
2025-10-02,489630.8692535303,-928.1022830536822,1,489630.8692535303
2025-10-03,488232.7710899918,-1398.098163538496,1,488232.7710899918
2025-10-06,487806.7479393065,-426.0231506852433,1,487806.7479393065
2025-10-07,487403.8347886218,-402.9131506847916,1,487403.8347886218
2025-10-08,492031.5216379367,4627.686849314952,1,492031.5216379367
2025-10-09,492458.5484872519,427.0268493151525,1,492458.5484872519
2025-10-10,494337.6353365667,1879.086849314859,1,494337.6353365667
2025-10-13,493183.0521858819,-1154.583150684834,1,493183.0521858819
2025-10-14,494117.7690351969,934.7168493149802,1,494117.7690351969
2025-10-15,493626.3058845118,-491.463150685071,1,493626.3058845118
2025-10-16,493788.9527338268,162.6468493150314,1,493788.9527338268
2025-10-20,499931.5068493149,-68.49315068493152,2,493788.9527338268
2025-10-21,500112.5248715867,181.0180222718045,2,493969.9707560986
2025-10-22,500194.6600531042,82.13518151745666,2,494052.10593761614
2025-10-23,506849.4582316307,6654.798178526573,2,500706.9041161426
2025-10-24,506131.5638452106,-717.8943864201428,2,499989.0097297225
2025-10-27,511191.0104463614,5059.44660115079,2,505048.4563308733
2025-10-28,512913.3161726599,1722.30572629848,2,506770.76205717184
2025-10-29,510485.7530775075,-2427.563095152378,2,504343.1989620194
2025-10-30,508095.1121368747,-2390.640940632788,2,501952.5580213866
2025-10-31,507773.1606157251,-321.9515211496036,2,501630.606500237
2025-11-03,505517.6951829639,-2255.465432761237,2,499375.14106747584
2025-11-04,505438.5220322788,-79.17315068503376,2,499295.96791679075
2025-11-05,505072.9988815937,-365.5231506851269,2,498930.4447661056
2025-11-06,505835.8757309088,762.8768493151292,2,499693.32161542075
2025-11-07,507178.1877284765,1342.311997567653,2,501035.6336129884
2025-11-10,507450.832393299,272.6446648224955,2,501308.2782778109
2025-11-11,508137.1866907716,686.3542974726297,2,501994.6325752835
2025-11-12,507360.5606169375,-776.6260738341371,2,501218.00650144945
2025-11-13,506872.7610813417,-487.7995355958119,2,500730.20696585363
2025-11-14,508041.2868129481,1168.525731606409,2,501898.73269746004
2025-11-17,507972.7936622628,-68.49315068521537,2,501830.2395467747
2025-11-18,507685.8905115779,-286.9031506848987,2,501543.3363960898
2025-11-19,507068.8673608927,-617.0231506852433,2,500926.3132454046
2025-11-20,507193.2342102079,124.3668493152363,2,501050.6800947198
2025-11-24,499931.5068493148,-68.49315068493152,3,501050.6800947198
2025-11-25,499094.7436986294,-836.7631506853504,3,500213.9169440344
2025-11-26,500312.1425255938,1217.398826964316,3,501431.31577099883
2025-11-28,501521.9926451314,1209.850119537674,3,502641.16589053645
2025-12-01,498878.9811572388,-2643.011487892596,3,499998.15440264385
2025-12-02,500788.7288931247,1909.747735885903,3,501907.9021385297
2025-12-03,501117.011116285,328.2822231602622,3,502236.18436169
2025-12-04,501314.4479656001,197.4368493150687,3,502433.62121100514
2025-12-05,500486.843279288,-827.6046863120282,3,501606.016524693
2025-12-08,500290.140128603,-196.7031506850617,3,501409.313374008
2025-12-09,497522.9400287655,-2767.200099837501,3,498642.1132741705
2025-12-10,497548.2768780803,25.33684931485914,3,498667.4501234853
2025-12-11,498156.7337273953,608.4568493149709,3,499275.9069728003
2025-12-12,498579.9604072187,423.2266798233613,3,499699.13365262374
2025-12-15,498940.3494599235,360.3890527047915,3,500059.52270532853
2025-12-16,496330.2063092387,-2610.143150684773,3,497449.3795546437
2025-12-17,496646.1744209541,315.9681117153959,3,497765.3476663591
2025-12-18,498608.1776797692,1962.003258815152,3,499727.3509251742
2025-12-19,499032.2045290844,424.0268493151525,3,500151.3777744894
2025-12-22,498158.5482697322,-873.6562593522249,3,499277.72151513724
2025-12-23,498828.9351190469,670.3868493147893,3,499948.1083644519
2025-12-24,499025.5719683621,196.6368493151385,3,500144.7452137671
2025-12-26,498607.5488176772,-418.0231506848941,3,499726.7220630822
2025-12-29,497560.9656669919,-1046.583150685299,3,498680.1389123969
2025-12-31,499931.5068493151,-68.49315068493152,4,498680.1389123969
2026-01-02,498582.269288861,-1349.237560454174,4,497330.90135194286
2026-01-05,494855.1039525402,-3727.165336320759,4,493603.73601562204
2026-01-06,492193.6396371039,-2661.464315436315,4,490942.2717001857
2026-01-07,490272.9403944649,-1920.699242639006,4,489021.5724575467
2026-01-08,487450.0390078283,-2822.901386636542,4,486198.6710709101
2026-01-09,485071.1642341901,-2378.874773638207,4,483819.7962972719
2026-01-12,484477.4086434001,-593.7555907900678,4,483226.04070648196
2026-01-13,483516.9794937859,-960.4291496141814,4,482265.6115568677
2026-01-14,484245.2468050104,728.2673112244811,4,482993.87886809226
2026-01-15,485664.6176857955,1419.370880785165,4,484413.24974887737
2026-01-16,485425.7645351104,-238.853150685085,4,484174.3965981922
2026-01-20,484575.0211165723,-850.743418538128,4,483323.65317965415
2026-01-21,484211.8103795765,-363.2107369957957,4,482960.44244265836
2026-01-22,486711.139255124,2499.328875547508,4,485459.77131820587
2026-01-23,483765.5221585695,-2945.617096554488,4,482514.1542216513
2026-01-26,483697.0290078846,-68.49315068498254,4,482445.66107096645
2026-01-27,479912.1358571996,-3784.893150685006,4,478660.76792028145
2026-01-28,485178.3268042079,5266.190947008319,4,483926.95886728977
2026-01-29,484631.6736535229,-546.6531506850151,4,483380.30571660475
2026-01-30,480449.8705028377,-4181.803150685155,4,479198.50256591954
2026-02-02,478006.7373521532,-2443.133150684531,4,476755.36941523507
2026-02-03,477256.1242014681,-750.6131506850943,4,476004.7562645499
2026-02-04,479000.551050783,1744.426849314943,4,477749.18311386486
2026-02-06,499931.5068493149,-68.49315068493152,5,477749.18311386486
2026-02-09,499736.32369863,-195.1831506849267,5,477553.99996317993
2026-02-10,501091.7378779028,1355.414179272833,5,478909.41414245276
2026-02-11,499740.82535947,-1350.91251843283,5,477558.50162401993
2026-02-12,499672.332208785,-68.49315068498254,5,477490.00847333495
2026-02-13,504881.4052738276,5209.073065042612,5,482699.08153837756
2026-02-17,505499.6333338231,618.2280599954538,5,483317.3095983731
2026-02-18,500511.309027846,-4988.32430597709,5,478328.9852923959
2026-02-19,500442.815877161,-68.49315068498254,5,478260.49214171094
2026-02-20,499761.942726476,-680.8731506849872,5,477579.61899102596
2026-02-23,502069.379575791,2307.436849314952,5,479887.05584034097
2026-02-24,501694.7164251059,-374.6631506850244,5,479512.3926896558
2026-02-25,500932.823274421,-761.8931506848894,5,478750.49953897094
2026-02-26,500864.3301237361,-68.49315068498254,5,478682.00638828607
2026-02-27,499101.3069730513,-1763.023150684778,5,476918.98323760123
2026-03-02,501664.5338223664,2563.226849315106,5,479482.21008691634
2026-03-03,499172.1606716814,-2492.373150684987,5,476989.83693623135
2026-03-04,497616.9475209964,-1555.213150684955,5,475434.62378554634
2026-03-05,497548.4543703116,-68.49315068486612,5,475366.13063486153
2026-03-06,498904.1412196266,1355.686849315069,5,476721.81748417654
2026-03-09,497630.1580689418,-1273.983150684857,5,475447.83433349174
2026-03-10,495018.6557775011,-2611.502291440731,5,472836.3320420511
2026-03-11,492471.5326268158,-2547.12315068522,5,470289.20889136574
2026-03-12,491879.4098805358,-592.1227462800452,5,469697.08614508575
2026-03-16,499931.5068493149,-68.49315068493152,6,469697.08614508575
2026-03-17,499795.7603632224,-135.746486092452,6,469561.33965899324
2026-03-18,499131.6072125373,-664.1531506851315,6,468897.18650830816
2026-03-19,498390.2739837727,-741.3332287645899,6,468155.8532795436
2026-03-20,498589.2393396217,198.9653558490099,6,468354.8186353925
2026-03-23,500500.3535803368,1911.114240715047,6,470265.93287610763
2026-03-24,496485.1475091825,-4015.206071154331,6,466250.72680495336
2026-03-25,496236.6729334818,-248.474575700704,6,466002.25222925266
2026-03-26,497191.4151779428,954.7422444610856,6,466956.9944737136
2026-03-27,499703.942027258,2512.526849315153,6,469469.52132302884
2026-03-30,498914.0846495464,-789.8573777115671,6,468679.66394531727
2026-03-31,499312.2751849119,398.1905353654874,6,469077.85448068276
2026-04-01,493471.3620342268,-5840.913150685141,6,463236.9413299977
2026-04-02,495037.1367159727,1565.774681745912,6,464802.7160117435
2026-04-06,495061.234456792,24.09774081932846,6,464826.81375256286
2026-04-07,495950.231306107,888.9968493150081,6,465715.81060187786
2026-04-08,498766.5089125789,2816.277606471907,6,468532.08820834977
2026-04-09,495688.7463996744,-3077.762512904475,6,465454.32569544524
2026-04-10,494003.6471454061,-1685.099254268338,6,463769.22644117696
