pair_key,s1,s2,param_set,pair_pnl,pair_sharpe,run_sharpe,dsr_pvalue,n_trades,window_idx,train_end
HAS/YUM,HAS,YUM,aggressive,33336.80519241036,1.828093873281363,0.8851421962178139,0.999999877081992,74,1,2025-11-11
AON/KKR,AON,KKR,aggressive,-3915.816060413259,-0.18841243459806734,0.8851421962178139,2.3331384930778303e-07,70,1,2025-11-11
EXR/WY,EXR,WY,aggressive,1155.635810865989,0.07651618228199326,0.8851421962178139,0.2684475614673206,70,1,2025-11-11
UNP/VLTO,UNP,VLTO,aggressive,-9254.979871516196,-0.8366376167135806,0.8851421962178139,1.6779413334290023e-29,72,1,2025-11-11
BSX/PFE,BSX,PFE,aggressive,15760.45377147819,0.7429234832788603,0.8851421962178139,0.9999999999999984,78,1,2025-11-11
DUK/PPL,DUK,PPL,aggressive,9849.673124122666,1.5693167855138945,0.8851421962178139,1.0,56,1,2025-11-11
CME/DE,CME,DE,aggressive,11863.89683109409,0.8022519658208567,0.8851421962178139,0.9999999999999998,70,1,2025-11-11
AIG/CFG,AIG,CFG,aggressive,-7785.605814376924,-0.5032472656859582,0.8851421962178139,1.8905844073240567e-19,90,1,2025-11-11
AAPL/CINF,AAPL,CINF,aggressive,3502.057563125131,0.18930969144380635,0.8851421962178139,0.9462837756118059,78,1,2025-11-11
AON/BR,AON,BR,aggressive,3730.278841758578,0.4521678405963784,0.8851421962178139,0.999999998973369,60,1,2025-11-11
AKAM/MSFT,AKAM,MSFT,aggressive,19041.0838838546,1.8118416509820092,0.8851421962178139,1.0,70,1,2025-11-11
AIG/NTRS,AIG,NTRS,aggressive,-7376.615891984207,-0.41403662274596653,0.8851421962178139,8.452837612436782e-23,86,1,2025-11-11
CSCO/PAYC,CSCO,PAYC,aggressive,945.6482668200703,0.05118569727402412,0.8851421962178139,0.13227511955769589,72,1,2025-11-11
BIIB/HCA,BIIB,HCA,aggressive,17265.83326405947,0.9682847754975825,0.8851421962178139,1.0,92,1,2025-11-11
PFE/PODD,PFE,PODD,aggressive,-2518.61264032708,-0.13385998487946357,0.8851421962178139,2.321358007042141e-06,76,1,2025-11-11
HAS/YUM,HAS,YUM,static_threshold,10213.37647176646,1.0146864755138176,0.5792724153493808,1.0,68,1,2025-11-11
AON/KKR,AON,KKR,static_threshold,-6328.452930648598,-0.39333179162638277,0.5792724153493808,4.939876747307577e-10,78,1,2025-11-11
EXR/WY,EXR,WY,static_threshold,2272.140291952315,0.26243915768470216,0.5792724153493808,0.9987587318541998,58,1,2025-11-11
UNP/VLTO,UNP,VLTO,static_threshold,6573.470923393146,0.8431883710012753,0.5792724153493808,0.9999999978476101,80,1,2025-11-11
BSX/PFE,BSX,PFE,static_threshold,9479.858728369756,0.7259133314940326,0.5792724153493808,0.9999999998240333,70,1,2025-11-11
DUK/PPL,DUK,PPL,static_threshold,3074.087191157857,0.6852822693277426,0.5792724153493808,0.999999999999495,64,1,2025-11-11
CME/DE,CME,DE,static_threshold,21371.35692075803,1.6100355228008074,0.5792724153493808,0.9999999999999098,106,1,2025-11-11
AIG/CFG,AIG,CFG,static_threshold,-7014.305691874278,-0.724922234558135,0.5792724153493808,1.451368055110498e-32,72,1,2025-11-11
AAPL/CINF,AAPL,CINF,static_threshold,177.0984064720051,0.01569611896656846,0.5792724153493808,0.03739402257391855,90,1,2025-11-11
AON/BR,AON,BR,static_threshold,3105.636452446884,0.5661718975706844,0.5792724153493808,0.9999999994107397,68,1,2025-11-11
