Date,OOS_Equity,OOS_DailyPnL,Window,n_pairs,OOS_Equity_Chained
2025-11-18,499931.5068493151,-68.49315068492433,1,15,499931.5068493151
2025-11-19,500163.6389079497,232.13205863459734,1,15,500163.6389079497
2025-11-20,501341.5814160882,1177.9425081385416,1,15,501341.5814160882
2025-11-21,502163.7948848254,822.2134687372018,1,15,502163.7948848254
2025-11-24,503456.6107326898,1292.8158478643745,1,15,503456.6107326898
2025-11-25,503675.3122457291,218.70151303929742,1,15,503675.3122457291
2025-11-26,503806.9072325611,131.59498683200218,1,15,503806.9072325611
2025-11-28,502233.5145181754,-1573.3927143857,1,15,502233.5145181754
2025-12-01,502689.9367260508,456.4222078754101,1,15,502689.9367260508
2025-12-02,502665.7748903563,-24.161835694510955,1,15,502665.7748903563
2025-12-03,501785.2175450017,-880.5573453545803,1,15,501785.2175450017
2025-12-04,502882.5434921811,1097.3259471794008,1,15,502882.5434921811
2025-12-05,501682.8008940498,-1199.742598131299,1,15,501682.8008940498
2025-12-08,504727.4488310851,3044.6479370353045,1,15,504727.4488310851
2025-12-09,504334.2305844154,-393.21824666974135,1,15,504334.2305844154
2025-12-10,503426.5799189226,-907.6506654927507,1,15,503426.5799189226
2025-12-11,503438.3944799958,11.81456107320264,1,15,503438.3944799958
2025-12-12,504321.9070187659,883.5125387700973,1,15,504321.9070187659
2025-12-15,503968.3756290947,-353.5313896712032,1,15,503968.3756290947
2025-12-16,505453.2853165951,1484.9096875003888,1,15,505453.2853165951
2025-12-17,504189.1197437687,-1264.1655728264013,1,15,504189.1197437687
2025-12-18,505412.3149139638,1223.1951701950748,1,15,505412.3149139638
2025-12-19,505638.3553145969,226.04040063312277,1,15,505638.3553145969
2025-12-22,504925.6921639118,-712.6631506850827,1,15,504925.6921639118
2025-12-24,499931.506849315,-68.49315068498254,2,15,504925.6921639118
2025-12-26,499863.01369863,-68.49315068504075,2,15,504857.1990132268
2025-12-29,499537.8805479449,-325.1331506850547,2,15,504532.0658625417
2025-12-30,499334.3194759118,-203.5610720331315,2,15,504328.5047905086
2025-12-31,499819.9430948899,485.6236189781339,2,15,504814.12840948673
2026-01-02,499728.5599442049,-91.38315068499651,2,15,504722.74525880173
2026-01-05,500219.6590594373,491.09911523235496,2,15,505213.8443740341
2026-01-06,500213.3359087524,-6.323150684882421,2,15,505207.5212233492
2026-01-07,501400.2372290406,1186.9013202881906,2,15,506394.4225436374
2026-01-08,502861.4568030749,1461.2195740343304,2,15,507855.6421176717
2026-01-09,502481.6036523898,-379.8531506851432,2,15,507475.7889669866
