pair_key,s1,s2,param_set,pair_pnl,pair_sharpe,run_sharpe,dsr_pvalue,n_trades,window_idx,train_end
HAS/YUM,HAS,YUM,aggressive,34137.37202412542,1.8442815894287004,1.093342276726596,0.9999999056600375,74,1,2025-11-19
EXR/WY,EXR,WY,aggressive,4986.673580626625,0.31832573411526194,1.093342276726596,0.9999660526541548,68,1,2025-11-19
AON/KKR,AON,KKR,aggressive,-5898.725951354721,-0.2769857366965175,1.093342276726596,8.272436709556391e-10,72,1,2025-11-19
DUK/PPL,DUK,PPL,aggressive,11820.37568780017,1.8202688659734418,1.093342276726596,1.0,60,1,2025-11-19
AKAM/MSFT,AKAM,MSFT,aggressive,19409.45981536309,1.8096369718077872,1.093342276726596,1.0,70,1,2025-11-19
AON/BR,AON,BR,aggressive,3837.958157693047,0.45719674112424663,1.093342276726596,0.9999999991300099,60,1,2025-11-19
CME/DE,CME,DE,aggressive,11569.27041869375,0.7713009664453554,1.093342276726596,0.9999999999999981,68,1,2025-11-19
APO/MCO,APO,MCO,aggressive,18619.32927777695,1.4724253639825788,1.093342276726596,1.0,70,1,2025-11-19
BKR/WMB,BKR,WMB,aggressive,19032.32990727343,1.1923897835047312,1.093342276726596,1.0,56,1,2025-11-19
AIG/CFG,AIG,CFG,aggressive,-5677.344752002369,-0.35916346352888356,1.093342276726596,1.2576077377849571e-14,90,1,2025-11-19
BSX/PFE,BSX,PFE,aggressive,18004.85760553533,0.8233846884167081,1.093342276726596,1.0,78,1,2025-11-19
AIG/NTRS,AIG,NTRS,aggressive,-12033.01131989696,-0.6585902533731428,1.093342276726596,3.4454103295476145e-29,88,1,2025-11-19
HWM/ROP,HWM,ROP,aggressive,8340.7419884844,0.5284061359299178,1.093342276726596,0.9999999988082509,78,1,2025-11-19
AAPL/CINF,AAPL,CINF,aggressive,5252.179810471763,0.27744108045450777,1.093342276726596,0.9991357718093972,78,1,2025-11-19
CINF/FISV,CINF,FISV,aggressive,-30778.90665006562,-1.5498213379180146,1.093342276726596,4.179343037838992e-08,80,1,2025-11-19
HAS/YUM,HAS,YUM,stable_signal_quick_exit,19768.21641938469,2.185117780482728,0.9911700782824738,0.999999986724339,40,1,2025-11-19
EXR/WY,EXR,WY,stable_signal_quick_exit,2393.519851779231,0.34012320405831514,0.9911700782824738,0.9999911213241961,38,1,2025-11-19
AON/KKR,AON,KKR,stable_signal_quick_exit,781.1708169772844,0.07885862207563091,0.9911700782824738,0.27347765886515363,38,1,2025-11-19
DUK/PPL,DUK,PPL,stable_signal_quick_exit,3711.972388982133,1.0138430848798876,0.9911700782824738,0.9999999999343953,42,1,2025-11-19
AKAM/MSFT,AKAM,MSFT,stable_signal_quick_exit,5375.492889370631,1.2771100217828293,0.9911700782824738,0.9999999999995977,32,1,2025-11-19
AON/BR,AON,BR,stable_signal_quick_exit,-340.1853238960482,-0.07161847138361319,0.9911700782824738,0.0007829877009308755,28,1,2025-11-19
CME/DE,CME,DE,stable_signal_quick_exit,11284.96752944203,1.4154002665474172,0.9911700782824738,0.9999999999903856,42,1,2025-11-19
APO/MCO,APO,MCO,stable_signal_quick_exit,8904.957030849135,1.298983590001666,0.9911700782824738,0.9999999858158305,32,1,2025-11-19
BKR/WMB,BKR,WMB,stable_signal_quick_exit,9197.448052969236,1.2557858045736678,0.9911700782824738,1.0,34,1,2025-11-19
AIG/CFG,AIG,CFG,stable_signal_quick_exit,-11387.29298710301,-1.476901733050516,0.9911700782824738,4.380501203058463e-08,36,1,2025-11-19
BSX/PFE,BSX,PFE,stable_signal_quick_exit,9667.175223755168,0.926554159554537,0.9911700782824738,0.9999994461692382,40,1,2025-11-19
AIG/NTRS,AIG,NTRS,stable_signal_quick_exit,-1358.087665965523,-0.16853748745745437,0.9911700782824738,9.462828751989726e-09,36,1,2025-11-19
HWM/ROP,HWM,ROP,stable_signal_quick_exit,-726.6020637179486,-0.11024484253808278,0.9911700782824738,0.00011101786721321923,38,1,2025-11-19
AAPL/CINF,AAPL,CINF,stable_signal_quick_exit,918.4443766252462,0.10934644931794768,0.9911700782824738,0.5085498425578542,28,1,2025-11-19
CINF/FISV,CINF,FISV,stable_signal_quick_exit,-738.6701244460482,-0.05104683847484508,0.9911700782824738,0.005949594039075248,38,1,2025-11-19
HAS/YUM,HAS,YUM,static_threshold,10106.53470943178,1.0042748142783646,0.6316470307340496,1.0,70,1,2025-11-19
EXR/WY,EXR,WY,static_threshold,6253.895913747923,0.6917655498520933,0.6316470307340496,1.0,58,1,2025-11-19
AON/KKR,AON,KKR,static_threshold,-5639.9962399131,-0.35146725583233934,0.6316470307340496,1.7623784731934076e-09,74,1,2025-11-19
DUK/PPL,DUK,PPL,static_threshold,4827.264328207996,1.1039377984087513,0.6316470307340496,1.0,64,1,2025-11-19
AKAM/MSFT,AKAM,MSFT,static_threshold,4348.671988378327,0.2750744145539728,0.6316470307340496,0.9284366176297959,70,1,2025-11-19
AON/BR,AON,BR,static_threshold,2224.081927246921,0.4018973708329495,0.6316470307340496,0.9999993971567018,66,1,2025-11-19
CME/DE,CME,DE,static_threshold,18568.88343316201,1.4576228207609856,0.6316470307340496,0.999999999994923,104,1,2025-11-19
APO/MCO,APO,MCO,static_threshold,16978.89492167337,1.6615139510217078,0.6316470307340496,1.0,86,1,2025-11-19
BKR/WMB,BKR,WMB,static_threshold,13034.36258510894,1.107359862501828,0.6316470307340496,1.0,78,1,2025-11-19
AIG/CFG,AIG,CFG,static_threshold,-5861.839345368445,-0.60814301803894,0.6316470307340496,4.4882859302559145e-29,68,1,2025-11-19
BSX/PFE,BSX,PFE,static_threshold,10836.09310607055,0.8277604605515161,0.6316470307340496,0.99999999997352,64,1,2025-11-19
AIG/NTRS,AIG,NTRS,static_threshold,-16511.11039899544,-1.4738691626448037,0.6316470307340496,9.990618791892616e-28,82,1,2025-11-19
HWM/ROP,HWM,ROP,static_threshold,-484.3068088414789,-0.04402382145438603,0.6316470307340496,0.0018113985943572425,94,1,2025-11-19
AAPL/CINF,AAPL,CINF,static_threshold,-573.1373076778618,-0.05092213907919104,0.6316470307340496,0.000864842815526438,86,1,2025-11-19
CINF/FISV,CINF,FISV,static_threshold,-3091.990016739595,-0.22824652308581367,0.6316470307340496,0.0037418938085953353,70,1,2025-11-19
HAS/YUM,HAS,YUM,vol_adaptive,9036.20004318049,0.7999402608186447,0.6177109026247698,0.9999925487627881,58,1,2025-11-19
EXR/WY,EXR,WY,vol_adaptive,4989.513860446644,0.5496765323192484,0.6177109026247698,0.999999999296283,48,1,2025-11-19
AON/KKR,AON,KKR,vol_adaptive,144.3768319336677,0.012166571429579352,0.6177109026247698,0.03044244732550782,62,1,2025-11-19
DUK/PPL,DUK,PPL,vol_adaptive,3775.98401719755,1.0538868774017331,0.6177109026247698,0.999999999999145,52,1,2025-11-19
AKAM/MSFT,AKAM,MSFT,vol_adaptive,12065.49263580427,1.9035849033903727,0.6177109026247698,1.0,48,1,2025-11-19
AON/BR,AON,BR,vol_adaptive,44.8248834245569,0.011174766258922667,0.6177109026247698,0.029660790424486824,46,1,2025-11-19
CME/DE,CME,DE,vol_adaptive,4897.94582447194,0.5664139984602825,0.6177109026247698,0.9999999996663457,54,1,2025-11-19
APO/MCO,APO,MCO,vol_adaptive,6448.018639225787,0.8835445859350072,0.6177109026247698,0.9999999999999999,46,1,2025-11-19
BKR/WMB,BKR,WMB,vol_adaptive,5317.825028516861,0.7003585506794789,0.6177109026247698,0.999999999999077,38,1,2025-11-19
AIG/CFG,AIG,CFG,vol_adaptive,4698.932904529022,0.6091928737724113,0.6177109026247698,0.9999999999434405,52,1,2025-11-19
BSX/PFE,BSX,PFE,vol_adaptive,7076.522603933228,0.6348781586679064,0.6177109026247698,0.9999999999932206,56,1,2025-11-19
AIG/NTRS,AIG,NTRS,vol_adaptive,-5230.295191810264,-0.5223584431611804,0.6177109026247698,2.604512399680867e-19,50,1,2025-11-19
HWM/ROP,HWM,ROP,vol_adaptive,2822.254021373835,0.4513390605016506,0.6177109026247698,0.9999817152317306,48,1,2025-11-19
AAPL/CINF,AAPL,CINF,vol_adaptive,1160.941209004808,0.10315572111126006,0.6177109026247698,0.4578754073150467,48,1,2025-11-19
CINF/FISV,CINF,FISV,vol_adaptive,-9262.613747872492,-0.5761302303813297,0.6177109026247698,4.231002688695258e-05,62,1,2025-11-19
HAS/YUM,HAS,YUM,long_z_short_v,2627.579310763934,0.4262235927926935,0.5963446791338545,0.9999994041380849,42,1,2025-11-19
EXR/WY,EXR,WY,long_z_short_v,8156.865974696761,1.1303984072361082,0.5963446791338545,1.0,34,1,2025-11-19
AON/KKR,AON,KKR,long_z_short_v,2708.825591976046,0.22036472490652603,0.5963446791338545,0.994520872228897,36,1,2025-11-19
DUK/PPL,DUK,PPL,long_z_short_v,-507.2602990756163,-0.20043895506670156,0.5963446791338545,3.937589973258157e-09,22,1,2025-11-19
AKAM/MSFT,AKAM,MSFT,long_z_short_v,-571.2518609665285,-0.045305090130770616,0.5963446791338545,1.1539578637798452e-05,34,1,2025-11-19
AON/BR,AON,BR,long_z_short_v,-1325.269519915819,-0.2855911875969262,0.5963446791338545,1.7631647418425757e-07,38,1,2025-11-19
