Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
FSLR/RSG,16171.409531808607,1.6565725938495384,-6111.8400000000165,-0.012223680000000034,0.6511627906976745,23,19151.0,144
CHD/HON,7922.6828276494725,1.9798475391080566,-4967.003492020141,-0.009934006984040282,0.5510204081632653,23,31634.0,144
AON/MCK,7070.954569882826,2.208674256263814,-1893.5600000000004,-0.0037871200000000006,0.7083333333333334,14,5480.0,144
DXCM/UDR,3769.192379304919,0.8088032811425125,-5003.780000000016,-0.010007560000000032,0.4594594594594595,17,69261.0,144
TXT/YUM,2614.7006786247116,1.1158273769546763,-5655.777787053262,-0.011311555574106524,0.55,8,14248.0,96
AME/WMT,1948.14619182027,1.2569416345933824,-1653.7899999999988,-0.0033075799999999975,0.625,10,6254.0,144
BSX/WMB,1862.6114220481832,0.4267755618090329,-4031.2301707156867,-0.008062460341431373,0.47368421052631576,8,19514.0,144
DVN/YUM,53.21574198679491,0.037457681258820166,-2716.671575727918,-0.005433343151455836,0.375,2,5838.0,48
HAS/PFE,-2174.358965251893,-1.3902724958372081,-2705.988965251895,-0.0054119779305037904,0.4444444444444444,4,17381.0,144
DLR/PRU,-4279.615536755547,-1.1103815215251112,-5570.845536755542,-0.011141691073511083,0.37037037037037035,21,31513.0,120
CINF/FMC,-5199.520372595362,-1.041431327266532,-7456.436781115887,-0.014912873562231775,0.4318181818181818,30,113659.0,144
PFG/YUM,-5423.520173606537,-1.5132404775130344,-7090.610173606543,-0.014181220347213086,0.4857142857142857,18,31097.0,144
HRL/MKC,-6518.278308222111,-1.194536195766903,-7975.748308222114,-0.015951496616444228,0.5,18,104467.0,144
CI/LVS,-10450.584740662718,-2.499343563457464,-11174.882507557919,-0.022349765015115836,0.37777777777777777,17,28293.0,144
AON/GEN,-18255.678820421872,-2.4079022555637453,-19506.82872068021,-0.03901365744136042,0.3448275862068966,18,81942.0,144
