Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
HAS/PFE,12293.790908021321,1.9581092425916706,-5479.1669245818275,-0.010958333849163655,0.4489795918367347,28,121946.0,144
CSCO/PAYC,5685.277853773599,1.3699262321000543,-2655.729999999998,-0.005311459999999996,0.6470588235294118,10,16774.0,144
BSX/WMB,4009.1291417301413,0.8832871538073521,-5144.4299999999985,-0.010288859999999997,0.5,13,30238.0,144
TXT/YUM,3388.7595172665865,1.139952313316277,-4775.724869888476,-0.009551449739776952,0.5625,12,20268.0,144
EXR/WY,2561.157058176909,0.5980587161638754,-6561.948673643668,-0.013123897347287337,0.5423728813559322,12,51415.0,144
AON/KKR,2307.5902679139526,0.6475561467747194,-2968.7918255698146,-0.005937583651139629,0.625,16,19096.0,144
HAS/YUM,718.5424774680002,0.1997613007904349,-2619.105300592838,-0.005238210601185676,0.4375,8,14892.0,144
RTX/SNA,697.2793980844954,1.0246386643458,-507.1000000000015,-0.001014200000000003,0.8,5,1900.0,144
CINF/FMC,87.45321574936224,0.012913046649290409,-7080.691283475858,-0.014161382566951715,0.4925373134328358,32,112064.0,144
CDNS/PTC,-461.65000000000714,-0.206499524738603,-2955.3800000000083,-0.005910760000000017,0.5833333333333334,6,4897.0,144
ATO/PCG,-2253.4625650009925,-0.6468156082093487,-5695.685465473301,-0.0113913709309466,0.3793103448275862,18,103098.0,144
HRL/MKC,-4849.237580427971,-1.06086872856667,-8413.476343542263,-0.016826952687084527,0.5283018867924528,20,113848.0,144
GPN/PTC,-4931.990000000014,-1.1915517882792042,-8788.829999999998,-0.017577659999999995,0.5384615384615384,12,23266.0,144
EVRG/PCG,-5449.7824253731205,-3.6423616859460726,-6546.127083333318,-0.013092254166666636,0.3125,9,56309.0,96
AKAM/KEYS,-12502.349999999959,-1.355238059403492,-13918.75999999999,-0.02783751999999998,0.3181818181818182,16,20591.0,144
