Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
ALB/YUM,9089.900000000023,0.9997259098475407,-9674.9,-0.0193498,0.6875,8,11372.0,144
AMT/TJX,6014.285630571903,1.7295597458518526,-2592.4654214613793,-0.005184930842922758,0.5945945945945946,21,24791.0,144
HAS/PFE,5740.698876195689,1.2271949007385072,-3789.049999999996,-0.007578099999999992,0.6521739130434783,7,35710.0,144
OKE/WST,5303.383211020663,1.2177580752068757,-4567.148032768505,-0.00913429606553701,0.5769230769230769,16,26896.0,144
F/PG,1411.1947929447501,0.5187230991078249,-2563.3300000000245,-0.005126660000000049,0.5555555555555556,9,59702.0,144
GIS/HUBB,1128.4499999999962,0.48758941329982525,-2116.800000000006,-0.004233600000000012,0.6,3,7222.0,144
PFG/WMT,742.2599999999969,2.322186780290201,-499.9800000000005,-0.000999960000000001,0.5,1,1740.0,24
CI/LVS,242.6130966372839,0.07265052352532625,-4308.198635324844,-0.008616397270649688,0.5,6,12702.0,96
CL/WST,-394.6727201756721,-0.0648964887847046,-12608.65998246305,-0.0252173199649261,0.5405405405405406,21,33511.0,144
GIS/MTD,-2992.7930798029224,-0.7778448961821822,-7983.000965517249,-0.015966001931034497,0.41935483870967744,16,37549.0,144
MSCI/MTB,-3603.750000000008,-1.3675643659232342,-5052.350000000002,-0.010104700000000005,0.35294117647058826,8,4432.0,144
LNT/MKTX,-7836.949589896883,-1.9195033677679056,-9387.969589896882,-0.018775939179793765,0.4,21,43609.0,144
PFG/YUM,-9894.40527014137,-2.68865637925899,-10588.835270141377,-0.021177670540282755,0.43243243243243246,18,30212.0,144
ETR/MKTX,-17140.636529195574,-2.8250895093607915,-18382.776529195566,-0.03676555305839113,0.0625,11,18703.0,144
GRMN/KO,-19809.673454813063,-3.049020221696554,-19809.673454813066,-0.03961934690962613,0.35,19,31644.0,144
