pair_key,s1,s2,param_set,pair_pnl,pair_sharpe,run_sharpe,dsr_pvalue,n_trades,window_idx,train_end
HAS/YUM,HAS,YUM,deep_entry_quick_exit,11551.26214722779,2.5487478818083833,0.2418858873565871,0.9999999999241327,18,1,2025-10-31
CSCO/PAYC,CSCO,PAYC,deep_entry_quick_exit,4453.486549924835,0.6082073553205715,0.2418858873565871,0.9992921010406868,18,1,2025-10-31
TXT/YUM,TXT,YUM,deep_entry_quick_exit,423.7447554718967,0.06535480921901965,0.2418858873565871,0.18974478977333298,24,1,2025-10-31
EVRG/PCG,EVRG,PCG,deep_entry_quick_exit,-6347.818800315285,-0.9380109253894905,0.2418858873565871,2.5997319937472923e-12,28,1,2025-10-31
EXR/WY,EXR,WY,deep_entry_quick_exit,661.9224611455049,0.19266352683219803,0.2418858873565871,0.9435972564761722,12,1,2025-10-31
ATO/PCG,ATO,PCG,deep_entry_quick_exit,-3851.578957438142,-0.7353296412892054,0.2418858873565871,2.9702786641497857e-09,26,1,2025-10-31
AKAM/KEYS,AKAM,KEYS,deep_entry_quick_exit,5346.479999999983,0.9276855719045034,0.2418858873565871,0.9951497043174286,10,1,2025-10-31
HAS/PFE,HAS,PFE,deep_entry_quick_exit,6395.336589362465,0.9960618693815523,0.2418858873565871,0.9993666380809135,18,1,2025-10-31
CDNS/PTC,CDNS,PTC,deep_entry_quick_exit,13681.56999999999,1.5850613623289427,0.2418858873565871,0.9999900715702381,18,1,2025-10-31
CINF/FMC,CINF,FMC,deep_entry_quick_exit,-3063.773484427013,-0.37812234025556724,0.2418858873565871,2.23851330840003e-14,26,1,2025-10-31
HRL/MKC,HRL,MKC,deep_entry_quick_exit,-564.6276114155061,-0.1813356002341637,0.2418858873565871,3.435278557412531e-06,16,1,2025-10-31
RTX/SNA,RTX,SNA,deep_entry_quick_exit,1336.555081182913,0.41618081563181547,0.2418858873565871,0.9985322465265358,14,1,2025-10-31
BSX/WMB,BSX,WMB,deep_entry_quick_exit,1171.82469800219,0.24267346838527434,0.2418858873565871,0.9736698556985306,28,1,2025-10-31
AON/BR,AON,BR,deep_entry_quick_exit,1533.856264270604,0.49926036561228687,0.2418858873565871,0.9991804814921706,10,1,2025-10-31
ORLY/YUM,ORLY,YUM,deep_entry_quick_exit,-1625.824848240983,-0.3762656227201449,0.2418858873565871,1.8990533462566287e-09,28,1,2025-10-31
HAS/YUM,HAS,YUM,static_threshold,9557.378603067142,0.9651030821232643,0.133854979438535,1.0,68,1,2025-10-31
CSCO/PAYC,CSCO,PAYC,static_threshold,10159.86733995658,0.9146956426614851,0.133854979438535,0.9999999985142045,72,1,2025-10-31
