pair_key,s1,s2,param_set,pair_pnl,pair_sharpe,run_sharpe,dsr_pvalue,n_trades,window_idx,train_end
PFG/YUM,PFG,YUM,slow_signal,2067.219725967699,0.2083447321978913,0.9533526047540248,0.9123557377214891,28,1,2025-09-25
HAS/PFE,HAS,PFE,slow_signal,9069.452970758826,0.8842087481451197,0.9533526047540248,0.9999935424272381,38,1,2025-09-25
PFG/WMT,PFG,WMT,slow_signal,-3441.648725649588,-0.4569712328521,0.9533526047540248,1.1779563843609365e-14,32,1,2025-09-25
ALB/YUM,ALB,YUM,slow_signal,6384.885171468835,0.5251526985690912,0.9533526047540248,0.9999886083715694,38,1,2025-09-25
CL/WST,CL,WST,slow_signal,11281.33682772702,1.742880866163938,0.9533526047540248,0.9999999999045663,30,1,2025-09-25
HRL/MKC,HRL,MKC,slow_signal,3831.708751158211,0.9813421348331741,0.9533526047540248,0.9999999999996496,24,1,2025-09-25
CHD/HON,CHD,HON,slow_signal,5704.317805151171,0.904789307098894,0.9533526047540248,0.9999211141776299,26,1,2025-09-25
CI/LVS,CI,LVS,slow_signal,-8545.700066735251,-0.5937920159254543,0.9533526047540248,0.00010550148379333531,42,1,2025-09-25
AKAM/YUM,AKAM,YUM,slow_signal,6874.782273839052,0.8773427294523015,0.9533526047540248,0.9996899358745416,32,1,2025-09-25
CI/MTD,CI,MTD,slow_signal,2911.132016489603,0.27367118163181203,0.9533526047540248,0.9604563512967318,42,1,2025-09-25
AON/GEN,AON,GEN,slow_signal,10179.47253535341,1.2177999826694472,0.9533526047540248,0.9999997713466219,38,1,2025-09-25
AON/MCK,AON,MCK,slow_signal,7889.953631809891,1.698948928287802,0.9533526047540248,0.9999987620244021,32,1,2025-09-25
EFX/MMM,EFX,MMM,slow_signal,5879.917159532818,0.7763782331418049,0.9533526047540248,0.9999951637086912,22,1,2025-09-25
BAX/IDXX,BAX,IDXX,slow_signal,-1938.998045653419,-0.16810533168602976,0.9533526047540248,1.4184664844299077e-10,32,1,2025-09-25
IEX/MSFT,IEX,MSFT,slow_signal,4465.884484862058,0.7796552036571957,0.9533526047540248,0.9999972877990154,34,1,2025-09-25
PFG/YUM,PFG,YUM,fast_signal_tight_stop,13444.95491360294,1.473999838881382,0.9057763018024102,0.999999999859118,60,1,2025-09-25
HAS/PFE,HAS,PFE,fast_signal_tight_stop,11578.38826863642,0.8902069846794196,0.9057763018024102,0.9999984101728123,52,1,2025-09-25
PFG/WMT,PFG,WMT,fast_signal_tight_stop,-2491.726943868292,-0.35838943722493066,0.9057763018024102,6.55629772641536e-11,60,1,2025-09-25
ALB/YUM,ALB,YUM,fast_signal_tight_stop,-627.4588935788734,-0.03728113468990376,0.9057763018024102,0.003304562217078588,54,1,2025-09-25
CL/WST,CL,WST,fast_signal_tight_stop,5752.655849496296,0.6999287158171783,0.9057763018024102,0.9999999998730705,54,1,2025-09-25
HRL/MKC,HRL,MKC,fast_signal_tight_stop,-1585.261068578666,-0.3054428464504126,0.9057763018024102,9.06966864681318e-12,50,1,2025-09-25
CHD/HON,CHD,HON,fast_signal_tight_stop,-6.057229367256014,-0.000918671365628204,0.9057763018024102,0.01745475780085902,60,1,2025-09-25
CI/LVS,CI,LVS,fast_signal_tight_stop,-1264.481123971458,-0.08302329258638226,0.9057763018024102,0.0018936289295788914,64,1,2025-09-25
AKAM/YUM,AKAM,YUM,fast_signal_tight_stop,9247.059120749456,0.9408714686326503,0.9057763018024102,0.9999991559906736,50,1,2025-09-25
CI/MTD,CI,MTD,fast_signal_tight_stop,18219.26236561507,1.3627285072918733,0.9057763018024102,0.9999996079874828,48,1,2025-09-25
AON/GEN,AON,GEN,fast_signal_tight_stop,2372.633929295947,0.3361495510713811,0.9057763018024102,0.9997326210152505,62,1,2025-09-25
AON/MCK,AON,MCK,fast_signal_tight_stop,3388.044495091018,0.6535847481009008,0.9057763018024102,0.9999999998237511,54,1,2025-09-25
EFX/MMM,EFX,MMM,fast_signal_tight_stop,10414.56894817754,1.2823081812847046,0.9057763018024102,0.9999997780192743,40,1,2025-09-25
BAX/IDXX,BAX,IDXX,fast_signal_tight_stop,5726.016380468045,0.717396043550843,0.9057763018024102,0.9999999999885784,56,1,2025-09-25
IEX/MSFT,IEX,MSFT,fast_signal_tight_stop,-7390.51566588005,-1.1336680531768746,0.9057763018024102,9.663053521707413e-21,62,1,2025-09-25
PFG/YUM,PFG,YUM,static_threshold,2494.951214657775,0.2079916290580313,0.8854267983528544,0.9323525169319412,72,1,2025-09-25
HAS/PFE,HAS,PFE,static_threshold,6593.596209446275,0.45271734705474065,0.8854267983528544,0.9995262561091343,84,1,2025-09-25
PFG/WMT,PFG,WMT,static_threshold,-4659.904110939791,-0.4704784331570632,0.8854267983528544,3.54110505479227e-20,68,1,2025-09-25
ALB/YUM,ALB,YUM,static_threshold,18200.86956821526,0.90618273420266,0.8854267983528544,0.9999999999999407,90,1,2025-09-25
CL/WST,CL,WST,static_threshold,-142.0055955418911,-0.008554604418610655,0.8854267983528544,0.008784180091713492,70,1,2025-09-25
HRL/MKC,HRL,MKC,static_threshold,3278.90026180307,0.47024637698924493,0.8854267983528544,0.9999999968759617,86,1,2025-09-25
CHD/HON,CHD,HON,static_threshold,9887.034992966863,1.074475077836557,0.8854267983528544,0.9999999997635377,76,1,2025-09-25
CI/LVS,CI,LVS,static_threshold,-3284.688173238979,-0.17248819152330633,0.8854267983528544,1.4256565569307021e-05,76,1,2025-09-25
AKAM/YUM,AKAM,YUM,static_threshold,2172.888712908137,0.21428622692535826,0.8854267983528544,0.9936560517447595,64,1,2025-09-25
CI/MTD,CI,MTD,static_threshold,8073.354772242641,0.665250469518269,0.8854267983528544,0.9999492801846495,80,1,2025-09-25
AON/GEN,AON,GEN,static_threshold,9492.760472673082,0.8437844102072501,0.8854267983528544,0.9999999705738905,68,1,2025-09-25
AON/MCK,AON,MCK,static_threshold,8998.719837313589,1.322156421423277,0.8854267983528544,0.9999999999999989,86,1,2025-09-25
EFX/MMM,EFX,MMM,static_threshold,11652.18109173964,0.9957247078237175,0.8854267983528544,1.0,84,1,2025-09-25
BAX/IDXX,BAX,IDXX,static_threshold,-1447.477037060333,-0.10166162759449483,0.8854267983528544,5.501288037557615e-06,70,1,2025-09-25
IEX/MSFT,IEX,MSFT,static_threshold,8557.392107172325,1.0169283691327475,0.8854267983528544,0.999999999998736,72,1,2025-09-25
PFG/YUM,PFG,YUM,low_vol_specialist,2558.548607072802,0.23935050525788776,0.8575134850390991,0.9949803953872167,80,1,2025-09-25
HAS/PFE,HAS,PFE,low_vol_specialist,18098.02399802679,1.4551034366934414,0.8575134850390991,0.999999852017988,86,1,2025-09-25
PFG/WMT,PFG,WMT,low_vol_specialist,-1516.914485904941,-0.14472706263796767,0.8575134850390991,1.3041467756257929e-07,78,1,2025-09-25
ALB/YUM,ALB,YUM,low_vol_specialist,-5362.750646789907,-0.30441569364609283,0.8575134850390991,3.578269885200555e-13,84,1,2025-09-25
CL/WST,CL,WST,low_vol_specialist,21525.35722161287,2.323986627923632,0.8575134850390991,1.0,66,1,2025-09-25
HRL/MKC,HRL,MKC,low_vol_specialist,10132.33527076455,1.0784372311422612,0.8575134850390991,0.9998049638595378,90,1,2025-09-25
CHD/HON,CHD,HON,low_vol_specialist,-5455.688817447804,-0.6410353080308362,0.8575134850390991,3.808359179295307e-19,86,1,2025-09-25
CI/LVS,CI,LVS,low_vol_specialist,-4743.965487128478,-0.2637749206781994,0.8575134850390991,8.13442031871993e-06,98,1,2025-09-25
AKAM/YUM,AKAM,YUM,low_vol_specialist,9477.458739206359,0.9931749809566006,0.8575134850390991,0.9999997889269017,62,1,2025-09-25
CI/MTD,CI,MTD,low_vol_specialist,9583.5383721926,0.7175794758926024,0.8575134850390991,0.9999985868459218,68,1,2025-09-25
AON/GEN,AON,GEN,low_vol_specialist,15226.95899468361,1.706459940294675,0.8575134850390991,1.0,82,1,2025-09-25
AON/MCK,AON,MCK,low_vol_specialist,-526.1142274948254,-0.07447489909144277,0.8575134850390991,0.0001334854453852478,86,1,2025-09-25
EFX/MMM,EFX,MMM,low_vol_specialist,8570.585354856506,0.9000340823379701,0.8575134850390991,1.0,90,1,2025-09-25
BAX/IDXX,BAX,IDXX,low_vol_specialist,-17934.49346873871,-0.7884861182273869,0.8575134850390991,5.835959004975295e-09,84,1,2025-09-25
IEX/MSFT,IEX,MSFT,low_vol_specialist,8457.443366622647,0.8538981999420625,0.8575134850390991,0.9999905249271369,76,1,2025-09-25
