pair_key,s1,s2,param_set,pair_pnl,pair_sharpe,run_sharpe,dsr_pvalue,n_trades,window_idx,train_end
PFG/YUM,PFG,YUM,vol_gated,11528.86851081465,1.2456892255099328,1.450202607509814,0.9999999996635751,50,1,2025-09-18
MSCI/MTB,MSCI,MTB,vol_gated,4442.878059626284,0.5323590001080418,1.450202607509814,0.9998992805397989,46,1,2025-09-18
PFG/WMT,PFG,WMT,vol_gated,-3500.89754983281,-0.42434070905472027,1.450202607509814,2.636426069579243e-14,60,1,2025-09-18
CL/WST,CL,WST,vol_gated,15827.96247548555,1.9650524882671134,1.450202607509814,0.9999999999999785,46,1,2025-09-18
ALB/YUM,ALB,YUM,vol_gated,-10041.12376453905,-0.6526416938289327,1.450202607509814,2.756396087199011e-22,52,1,2025-09-18
HAS/PFE,HAS,PFE,vol_gated,-10284.30506728537,-0.8206757511324771,1.450202607509814,4.443523278017108e-10,56,1,2025-09-18
AMT/TJX,AMT,TJX,vol_gated,7558.254615205055,0.9155404754455012,1.450202607509814,0.999999999999979,68,1,2025-09-18
CI/LVS,CI,LVS,vol_gated,-19255.77589400019,-1.8063795575722064,1.450202607509814,7.81176023109908e-24,60,1,2025-09-18
F/PG,F,PG,vol_gated,12504.52762931646,1.4048236636087341,1.450202607509814,0.9999999999995117,60,1,2025-09-18
LNT/MKTX,LNT,MKTX,vol_gated,4945.067376517505,0.4940963762919859,1.450202607509814,0.9999973050732439,54,1,2025-09-18
GIS/MTD,GIS,MTD,vol_gated,5518.076237436204,0.6088522388933526,1.450202607509814,0.9999993701389485,60,1,2025-09-18
OKE/WST,OKE,WST,vol_gated,18910.52314950405,1.4990424389606345,1.450202607509814,0.9999999999999999,58,1,2025-09-18
GRMN/KO,GRMN,KO,vol_gated,26677.03854294783,1.8309958680293639,1.450202607509814,0.9999946325749461,56,1,2025-09-18
GIS/HUBB,GIS,HUBB,vol_gated,1083.16795279135,0.09195754278784378,1.450202607509814,0.3963861161057815,70,1,2025-09-18
ETR/MKTX,ETR,MKTX,vol_gated,45948.32457472675,1.365086860193011,1.450202607509814,0.9895620898651747,52,1,2025-09-18
PFG/YUM,PFG,YUM,medium_signal_high_leverage,19664.81905786696,1.35170610115797,1.403385189872368,0.9999999998251146,46,1,2025-09-18
MSCI/MTB,MSCI,MTB,medium_signal_high_leverage,4688.682280194051,0.3523458430512122,1.403385189872368,0.9997171229002602,36,1,2025-09-18
PFG/WMT,PFG,WMT,medium_signal_high_leverage,-16946.04045163021,-1.085015428482324,1.403385189872368,5.459053703771696e-17,52,1,2025-09-18
CL/WST,CL,WST,medium_signal_high_leverage,19272.06992689718,1.6780760349337294,1.403385189872368,0.999999999992826,36,1,2025-09-18
ALB/YUM,ALB,YUM,medium_signal_high_leverage,10505.18378488057,0.4759092850613244,1.403385189872368,0.9999872751673268,42,1,2025-09-18
HAS/PFE,HAS,PFE,medium_signal_high_leverage,-4199.977271828453,-0.2170035240619297,1.403385189872368,4.635206768884648e-15,50,1,2025-09-18
AMT/TJX,AMT,TJX,medium_signal_high_leverage,-9897.03902719705,-0.7591316849326109,1.403385189872368,1.2845025499120053e-28,60,1,2025-09-18
CI/LVS,CI,LVS,medium_signal_high_leverage,-20655.89855630275,-0.7674680004263149,1.403385189872368,5.146756335054554e-07,46,1,2025-09-18
F/PG,F,PG,medium_signal_high_leverage,12828.13500063014,0.8507926766391001,1.403385189872368,0.9999999999942932,58,1,2025-09-18
LNT/MKTX,LNT,MKTX,medium_signal_high_leverage,-1898.44050646552,-0.12377823493162499,1.403385189872368,9.916811134808382e-06,44,1,2025-09-18
GIS/MTD,GIS,MTD,medium_signal_high_leverage,18386.7417023829,1.589025975893648,1.403385189872368,0.9999992591963528,48,1,2025-09-18
OKE/WST,OKE,WST,medium_signal_high_leverage,29177.85046330146,1.5398204291521749,1.403385189872368,0.9999999999999992,44,1,2025-09-18
GRMN/KO,GRMN,KO,medium_signal_high_leverage,13825.67745920618,0.8194386419690777,1.403385189872368,0.9999987209370318,40,1,2025-09-18
GIS/HUBB,GIS,HUBB,medium_signal_high_leverage,1913.65266815114,0.1522905755383293,1.403385189872368,0.7696254728998069,52,1,2025-09-18
ETR/MKTX,ETR,MKTX,medium_signal_high_leverage,69558.52887213841,1.3614695645110173,1.403385189872368,0.9891808055733436,46,1,2025-09-18
PFG/YUM,PFG,YUM,low_vol_specialist,2692.171262699425,0.24325248959714946,1.3986744138046263,0.9960727570673541,82,1,2025-09-18
MSCI/MTB,MSCI,MTB,low_vol_specialist,744.8510212101633,0.0694781131494141,1.3986744138046263,0.20774581325270097,82,1,2025-09-18
PFG/WMT,PFG,WMT,low_vol_specialist,-3193.131452402266,-0.294771703218168,1.3986744138046263,8.064793113318475e-15,80,1,2025-09-18
CL/WST,CL,WST,low_vol_specialist,19258.4392464549,2.000304834946339,1.3986744138046263,1.0,64,1,2025-09-18
ALB/YUM,ALB,YUM,low_vol_specialist,-7385.866483373689,-0.4083857459955447,1.3986744138046263,1.8064600034808583e-16,82,1,2025-09-18
HAS/PFE,HAS,PFE,low_vol_specialist,19231.51572890628,1.4876048267284014,1.3986744138046263,0.9999997901011434,80,1,2025-09-18
AMT/TJX,AMT,TJX,low_vol_specialist,-9957.385996760582,-0.9795888344102144,1.3986744138046263,2.1291790718023757e-23,104,1,2025-09-18
CI/LVS,CI,LVS,low_vol_specialist,-17522.60722796268,-1.1216109946853363,1.3986744138046263,1.3842909326822557e-14,104,1,2025-09-18
F/PG,F,PG,low_vol_specialist,5045.732673432951,0.4575645223425839,1.3986744138046263,0.9999999959102289,80,1,2025-09-18
LNT/MKTX,LNT,MKTX,low_vol_specialist,-2125.01647897112,-0.2250080612807577,1.3986744138046263,1.4852208744935781e-08,84,1,2025-09-18
GIS/MTD,GIS,MTD,low_vol_specialist,9466.226855134555,0.9246487891331389,1.3986744138046263,0.9999999999804866,86,1,2025-09-18
