Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
HII/PG,11020.566453761174,2.2927329795175386,-1570.559085007899,-0.003141118170015798,0.8333333333333334,5,7350.0,144
MTCH/NVR,8221.54456561921,1.9722058636341298,-2994.3700000000226,-0.005988740000000045,0.6170212765957447,34,99446.0,144
CL/WST,8032.928279527188,1.23912687948553,-5497.814676966307,-0.010995629353932614,0.47368421052631576,23,34521.0,144
AWK/STLD,6434.290372679761,1.5888553281561302,-2909.5577869379786,-0.005819115573875957,0.5263157894736842,9,10170.0,144
GIS/HUBB,4655.27999999999,2.3056349623690946,0.0,0.0,1.0,3,8028.0,144
AMT/TJX,4648.103946562254,1.3469711971906166,-2399.996511535635,-0.0047999930230712695,0.5365853658536586,21,24255.0,144
MSCI/MTB,2856.055060319402,0.8928310957753018,-1832.7399999999984,-0.003665479999999997,0.5555555555555556,8,5086.0,144
GLW/WST,2693.6599999999994,0.4937077700024565,-9258.68000000001,-0.018517360000000017,0.631578947368421,12,16793.0,144
PFG/WMT,2292.0300000000043,1.9040902186363442,-759.9300000000053,-0.0015198600000000107,0.5,3,5232.0,48
F/PG,2111.2495645449817,1.3259011519342112,-1470.4699999999973,-0.0029409399999999948,0.5833333333333334,6,34516.0,144
PFE/PSX,926.493992315771,0.15163715338990766,-4053.780000000003,-0.008107560000000007,0.48484848484848486,19,83912.0,144
ETR/MKTX,305.90668354430056,0.21914255034238947,-1248.029999999998,-0.0024960599999999957,0.4166666666666667,6,5105.0,144
MKTX/WST,-5704.33,-1.5058349347245819,-10658.85999999999,-0.02131771999999998,0.4230769230769231,15,13437.0,144
PFG/YUM,-7500.707899881785,-2.265717601901887,-7500.707899881785,-0.01500141579976357,0.41025641025641024,16,28640.0,144
GRMN/KO,-10048.919031824547,-2.1433758006936907,-12852.555341345304,-0.02570511068269061,0.42105263157894735,15,27126.0,144
