Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
HII/PG,11537.937573224626,2.7185238481993417,0.0,0.0,1.0,4,5480.0,144
MTCH/NVR,9714.78213102149,2.6539265650311563,-2187.9099999999944,-0.004375819999999989,0.6578947368421053,33,88272.0,144
F/PG,8531.90471756969,2.691945776709028,-1618.1000000000042,-0.0032362000000000085,0.6666666666666666,12,75018.0,144
AWK/STLD,5689.72793390396,1.5007540288489591,-2703.315138279847,-0.0054066302765596935,0.5789473684210527,10,10246.0,144
AMT/TJX,5665.097903663609,1.6849675668013826,-2285.3463818076916,-0.004570692763615383,0.5348837209302325,23,24414.0,144
CL/WST,3814.599800925321,0.6095860723148512,-5582.670634652635,-0.011165341269305271,0.43478260869565216,22,31369.0,144
GIS/HUBB,3403.8399999999942,1.908680840598528,0.0,0.0,1.0,3,6064.0,144
MSCI/MTB,3280.197396882534,1.0449540870022567,-1709.6199999999983,-0.0034192399999999966,0.5789473684210527,9,5456.0,144
GLW/WST,2514.260158400195,0.49089056840750367,-9644.599841599811,-0.019289199683199622,0.5454545454545454,14,19031.0,144
ETR/MKTX,-2307.162182550711,-1.0290688352359678,-4048.041478317683,-0.008096082956635366,0.625,5,4536.0,144
CL/GD,-2515.9099999999944,-0.6235213703440446,-6215.560000000007,-0.012431120000000014,0.45161290322580644,13,19404.0,144
AWK/EXPD,-3073.458867688091,-0.46681277644494895,-8592.153323708832,-0.017184306647417665,0.55,14,16113.0,144
MKTX/WST,-6828.492161986248,-1.3296252473406664,-10792.12216198624,-0.021584244323972483,0.4594594594594595,19,16836.0,144
GRMN/KO,-9202.426029341812,-2.0154240568557533,-13382.762431619258,-0.026765524863238514,0.4222222222222222,20,31631.0,144
AWK/FOX,-10703.782866377593,-1.8225538931762644,-15568.857730829672,-0.031137715461659343,0.391304347826087,27,61092.0,144
