Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
AON/KKR,17767.731668900247,1.7773299962184073,-8499.595959890923,-0.016999191919781845,0.7241379310344828,17,46238.0,144
CSCO/PAYC,15721.572860395121,1.1334113137049528,-10022.800000000003,-0.020045600000000007,0.5294117647058824,9,38384.0,144
TXT/YUM,8794.243117925611,1.042189683985286,-4751.790000000029,-0.009503580000000058,0.5161290322580645,13,50858.0,144
EXR/WY,7275.993040582596,1.3266776322307805,-4516.950000000009,-0.009033900000000018,0.6111111111111112,8,86792.0,144
HAS/YUM,975.6706358493689,0.09080538190310514,-11536.715672926599,-0.0230734313458532,0.5,10,53190.0,144
ATO/PCG,0.0,0.0,0.0,0.0,,0,0.0,0
AKAM/KEYS,0.0,0.0,0.0,0.0,,0,0.0,0
EVRG/PCG,0.0,0.0,0.0,0.0,,0,0.0,0
CDNS/PTC,0.0,0.0,0.0,0.0,,0,0.0,0
RTX/SNA,0.0,0.0,0.0,0.0,,0,0.0,0
HAS/PFE,0.0,0.0,0.0,0.0,,0,0.0,0
CINF/FMC,0.0,0.0,0.0,0.0,,0,0.0,0
BSX/WMB,0.0,0.0,0.0,0.0,,0,0.0,0
HRL/MKC,0.0,0.0,0.0,0.0,,0,0.0,0
GPN/PTC,0.0,0.0,0.0,0.0,,0,0.0,0
