Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
HAS/PFE,10148.915199707786,1.3604228455078602,-7263.320000000014,-0.014526640000000028,0.46774193548387094,28,132126.0,144
FSLR/RSG,9441.68383860411,1.068744589225579,-6032.060000000005,-0.01206412000000001,0.5777777777777777,23,16214.0,144
CSCO/PAYC,7272.803670988451,1.3500856103950534,-3721.166352549894,-0.007442332705099788,0.5714285714285714,12,21522.0,144
BSX/WMB,7210.205269626138,1.7286313737048218,-1650.28890710011,-0.00330057781420022,0.5714285714285714,6,15696.0,144
VTRS/YUM,5551.208963880936,1.6936704760164134,-4081.525508474577,-0.008163051016949153,0.5925925925925926,12,83226.0,72
CINF/FMC,3453.330000000022,0.3225020909948342,-9005.449999999979,-0.018010899999999958,0.4186046511627907,10,55732.0,144
AME/WMT,3265.148648888052,1.0447107846586912,-2241.450000000005,-0.004482900000000009,0.6190476190476191,6,7065.0,144
AON/BG,3198.3422790137465,0.49974213624853475,-8824.4692615261,-0.017648938523052198,0.46296296296296297,23,24190.0,144
PFE/YUM,1373.3645440282291,0.2687147773223931,-6177.98521839081,-0.012355970436781619,0.475,22,94315.0,144
TXT/YUM,1058.889950325568,0.6896168432280846,-3507.1714093264263,-0.007014342818652853,0.5,6,9966.0,72
GPN/PTC,150.04581957113032,0.03494610342309983,-5412.069999999998,-0.010824139999999996,0.6,15,28406.0,144
DXCM/UDR,-46.74468636514257,-0.010429519850048143,-4989.536027904319,-0.009979072055808638,0.36585365853658536,20,80753.0,144
DLR/PRU,-709.449583257644,-0.1693872293024453,-7713.439561420164,-0.015426879122840327,0.475,18,24840.0,144
HRL/MKC,-860.9282478171363,-0.1697482261668617,-6458.901908496144,-0.012917803816992288,0.5531914893617021,20,117107.0,144
AON/GEN,-2722.548444912219,-0.4380240850341833,-6064.081362913603,-0.012128162725827205,0.5306122448979592,17,73820.0,144
