Pair,OOS_PnL,Sharpe,MaxDD,MaxDD_pct,WinRate,N_Trades,Turnover,N_Days
BSX/PFE,12969.307609195414,1.8309176991722436,-974.8600000000001,-0.0019497200000000003,0.5454545454545454,5,24904.0,144
CSCO/PAYC,7234.844345995353,1.4905411305408807,-4699.210000000006,-0.009398420000000013,0.6111111111111112,10,18288.0,144
AON/KKR,6710.709160394746,1.6525587871103684,-2946.0322357809364,-0.005892064471561873,0.6785714285714286,16,18319.0,144
HAS/YUM,5215.589185174564,1.0486632103032518,-4100.551417552288,-0.008201102835104576,0.5,10,21942.0,144
EXR/WY,3782.3191655725273,1.4542384108472055,-2137.0600000000027,-0.004274120000000005,0.5555555555555556,10,36754.0,144
BIIB/HCA,3587.4335055080737,0.7208714961332371,-7315.010000000015,-0.01463002000000003,0.5588235294117647,28,11907.0,144
AON/BR,1788.3423832694834,0.44055143327310214,-4878.372780567695,-0.00975674556113539,0.5714285714285714,22,17468.0,144
AAPL/CINF,-177.74188258557592,-0.07681390277352951,-2270.3,-0.0045406000000000005,0.375,4,3254.0,144
GWW/ODFL,-234.65480235572477,-0.06417040966570604,-4467.463730374229,-0.008934927460748459,0.5625,7,4292.0,144
CME/DE,-1253.6307882048354,-0.6039932170059428,-3990.6509915486263,-0.007981301983097253,0.46153846153846156,7,3514.0,144
DUK/PPL,-1319.3502906958252,-0.4011432388642731,-4194.96728292762,-0.00838993456585524,0.5076923076923077,19,72742.0,144
AIG/CFG,-1646.30407209447,-0.40807033142388105,-5391.565000665889,-0.010783130001331779,0.46153846153846156,16,40186.0,144
UNP/VLTO,-5279.706749204743,-1.1861494247061344,-8658.775300344687,-0.017317550600689374,0.5476190476190477,16,20848.0,120
PFE/PODD,-7301.29754515224,-1.331656427428207,-9658.37408610272,-0.01931674817220544,0.4827586206896552,18,70795.0,144
AKAM/MSFT,-13264.335003003012,-1.769035108651159,-16799.965003003013,-0.03359993000600603,0.47058823529411764,10,10227.0,144
