Date,OOS_Equity,OOS_DailyPnL,Window,n_pairs,OOS_Equity_Chained
2025-09-16,499931.5068493151,-68.49315068492433,1,14,499931.5068493151
2025-09-17,500403.0589538863,471.55210457125213,1,14,500403.0589538863
2025-09-18,506181.4865022503,5778.427548363979,1,14,506181.4865022503
2025-09-19,506464.1795265112,282.69302426086506,1,14,506464.1795265112
2025-09-22,509840.0543728647,3375.874846353545,1,14,509840.0543728647
2025-09-23,508270.2638631508,-1569.79050971393,1,14,508270.2638631508
2025-09-24,507469.2173769872,-801.0464861635701,1,14,507469.2173769872
2025-09-25,508976.4495294228,1507.2321524355793,1,14,508976.4495294228
2025-09-26,509060.8986480772,84.44911865441827,1,14,509060.8986480772
2025-09-29,505793.5154973924,-3267.383150684822,1,14,505793.5154973924
2025-09-30,502877.9523467073,-2915.563150685106,1,14,502877.9523467073
2025-10-01,495393.5312357234,-7484.42111098388,1,14,495393.5312357234
2025-10-02,493684.0011908512,-1709.5300448721973,1,14,493684.0011908512
2025-10-03,491808.727778748,-1875.2734121031826,1,14,491808.727778748
2025-10-06,490460.9118876976,-1347.8158910504426,1,14,490460.9118876976
2025-10-07,491125.4266437066,664.5147560090409,1,14,491125.4266437066
2025-10-08,495773.7234930216,4648.2968493149965,1,14,495773.7234930216
2025-10-09,496206.0303423369,432.30684931529686,1,14,496206.0303423369
2025-10-10,498096.9571916518,1890.9268493148847,1,14,498096.9571916518
2025-10-13,496940.614040967,-1156.3431506847846,1,14,496940.614040967
2025-10-14,497878.0208902819,937.4068493148661,1,14,497878.0208902819
2025-10-15,497384.9077395968,-493.1131506850943,1,14,497384.9077395968
2025-10-16,497550.8645889118,165.9568493150291,1,14,497550.8645889118
2025-10-17,495776.5714382267,-1774.2931506851455,1,14,495776.5714382267
2025-10-21,499931.506849315,-68.49315068498254,2,14,495776.5714382267
2025-10-22,499863.0136986302,-68.49315068480792,2,14,495708.07828754187
2025-10-23,506214.90250029,6351.888801659807,2,14,502059.9670892017
2025-10-24,504092.3175915248,-2122.584908765217,2,14,499937.38218043646
2025-10-27,509644.2899623119,5551.972370787116,2,14,505489.3545512236
2025-10-28,511365.0160368392,1720.7260745273088,2,14,507210.0806257509
2025-10-29,508937.5014937057,-2427.5145431334968,2,14,504782.5660826174
2025-10-30,506546.3032322901,-2391.198261415644,2,14,502391.36782120174
2025-10-31,506223.6965652257,-322.60666706436314,2,14,502068.7611541374
2025-11-03,504116.2218278608,-2107.474737364915,2,14,499961.28641677246
2025-11-04,504036.7486771757,-79.47315068508033,2,14,499881.8132660874
2025-11-05,503672.2055264906,-364.5431506851455,2,14,499517.27011540224
2025-11-06,504435.0823758055,762.8768493148964,2,14,500280.14696471713
2025-11-07,505777.2343733734,1342.1519975679112,2,14,501622.29896228504
2025-11-10,506047.7607987672,270.52642539382214,2,14,501892.82538767887
2025-11-11,506731.1602487594,683.3994499921682,2,14,502576.22483767103
2025-11-12,507101.4932342942,370.33298553479835,2,14,502946.55782320583
2025-11-13,507033.0000836093,-68.49315068486612,2,14,502878.06467252097
2025-11-14,504949.5469329244,-2083.453150684887,2,14,500794.6115218361
2025-11-17,504843.6337822395,-105.91315068490803,2,14,500688.6983711512
2025-11-18,503384.6406315543,-1458.9931506852154,2,14,499229.70522046596
2025-11-19,502904.4974808692,-480.14315068512224,2,14,498749.56206978083
2025-11-20,503140.5543301848,236.0568493156461,2,14,498985.6189190965
2025-11-21,502121.8611794994,-1018.6931506854016,2,14,497966.9257684111
2025-11-25,499931.5068493153,-68.4931506846915,3,14,497966.9257684111
2025-11-26,498696.6405945945,-1234.8662547208369,3,14,496732.05951369024
2025-11-28,499134.5167852165,437.8761906220461,3,14,497169.9357043123
2025-12-01,496674.7120841737,-2459.804701042827,3,14,494710.13100326946
2025-12-02,497373.8138370316,699.1017528579105,3,14,495409.23275612737
2025-12-03,497672.848068014,299.0342309824191,3,14,495708.2669871098
2025-12-04,497445.4949173292,-227.35315068479395,3,14,495480.913836425
2025-12-05,496665.103581734,-780.3913355952245,3,14,494700.5225008298
2025-12-08,496130.690431049,-534.4131506850244,3,14,494166.10935014475
2025-12-09,494733.5093273004,-1397.1811037485604,3,14,492768.9282463962
2025-12-10,495181.7561766154,448.24684931500815,3,14,493217.1750957112
2025-12-11,496023.0513734025,841.2951967870467,3,14,494058.47029249824
2025-12-12,497918.7771794093,1895.7258060068125,3,14,495954.19609850505
2025-12-15,498415.7695148078,496.99233539850684,3,14,496451.18843390356
2025-12-16,498347.2763641229,-68.49315068486612,3,14,496382.6952832187
2025-12-17,498639.9239923054,292.6476281824871,3,14,496675.3429114012
2025-12-18,500353.5672029376,1713.6432106322027,3,14,498388.9861220334
2025-12-19,500428.1740522527,74.6068493151106,3,14,498463.5929713485
2025-12-22,498786.9932336351,-1641.180818617635,3,14,496822.41215273086
2025-12-23,496914.1700829504,-1872.8231506847078,3,14,494949.58900204615
2025-12-24,497023.6269322651,109.45684931473807,3,14,495059.0458513609
2025-12-26,496630.5737815802,-393.053150684922,3,14,494665.99270067597
2025-12-29,495651.8906308952,-978.6831506849849,3,14,493687.309549991
2025-12-30,495318.57748021,-333.31315068522235,3,14,493353.99639930576
2026-01-02,499931.506849315,-68.49315068498254,4,13,493353.99639930576
2026-01-05,501158.2304041662,1226.7235548511962,4,13,494580.71995415696
2026-01-06,498430.3431482703,-2727.887255895941,4,13,491852.832698261
2026-01-07,495654.0142001617,-2776.328948108596,4,13,489076.5037501524
2026-01-08,492839.2346970902,-2814.779503071448,4,13,486261.724247081
2026-01-09,489292.1068532192,-3547.127843871014,4,13,482714.59640320996
2026-01-12,488178.5597716377,-1113.5470815814915,4,13,481601.04932162847
2026-01-13,486467.6696366555,-1710.8901349822409,4,13,479890.1591866462
2026-01-14,487185.8007777734,718.1311411178904,4,13,480608.2903277641
2026-01-15,488611.4695966806,1425.6688189072302,4,13,482033.95914667135
2026-01-16,488371.8964459955,-239.57315068511525,4,13,481794.38599598623
2026-01-20,487512.912723028,-858.9837229675031,4,13,480935.4022730187
2026-01-21,487148.8345670664,-364.07815596158616,4,13,480571.32411705714
2026-01-22,489653.4442476793,2504.609680612921,4,13,483075.93379767006
2026-01-23,486695.0173219974,-2958.426925681939,4,13,480117.5068719881
2026-01-26,486626.5241713125,-68.49315068486612,4,13,480049.01372130326
2026-01-27,484260.2310206277,-2366.2931506847963,4,13,477682.72057061846
2026-01-28,489539.4819631131,5279.250942485407,4,13,482961.97151310387
2026-01-29,489245.8888124281,-293.59315068501746,4,13,482668.37836241885
2026-01-30,484046.7706617429,-5199.118150685215,4,13,477469.26021173364
2026-02-02,481338.3875110579,-2708.3831506849965,4,13,474760.87706104864
2026-02-03,473614.7543603731,-7723.633150684822,4,13,467037.2439103638
2026-02-04,475839.2712096883,2224.5168493152014,4,13,469261.760759679
2026-02-05,475136.488059003,-702.7831506852526,4,13,468558.97760899377
2026-02-09,499931.5068493151,-68.49315068492433,5,14,468558.97760899377
2026-02-10,500317.1010285879,385.5941792728263,5,14,468944.5717882666
2026-02-11,498965.9485101551,-1351.1525184328202,5,14,467593.4192698338
2026-02-12,498897.4553594701,-68.49315068498254,5,14,467524.9261191488
2026-02-13,504105.9484245129,5208.493065042829,5,14,472733.4191841916
2026-02-17,504724.1764845084,618.2280599954538,5,14,473351.6472441871
2026-02-18,499356.0421785313,-5368.134305977088,5,14,467983.51293821
2026-02-19,498627.0690278463,-728.9731506850221,5,14,467254.53978752496
2026-02-20,497708.6658771615,-918.4031506847823,5,14,466336.1366368402
2026-02-23,500011.6827264763,2303.016849314794,5,14,468639.153486155
2026-02-24,499943.1895757914,-68.49315068486612,5,14,468570.6603354701
2026-02-25,499874.6964251064,-68.49315068504075,5,14,468502.16718478507
2026-02-26,499806.2032744214,-68.49315068498254,5,14,468433.6740341001
2026-02-27,498455.4601237364,-1350.7431506849825,5,14,467082.9308834151
2026-03-02,498386.9669730514,-68.49315068498254,5,14,467014.4377327301
2026-03-03,495900.0638223666,-2486.9031506848405,5,14,464527.5345820453
2026-03-04,495831.5706716817,-68.49315068486612,5,14,464459.0414313604
2026-03-05,495763.0775209968,-68.49315068492433,5,14,464390.5482806755
2026-03-06,496155.2843703119,392.2068493150873,5,14,464782.7551299906
2026-03-09,497484.7212196271,1329.4368493152433,5,14,466112.1919793058
2026-03-10,494876.9789281863,-2607.742291440838,5,14,463504.449687865
2026-03-11,492331.1557775009,-2545.8231506854063,5,14,460958.6265371796
2026-03-12,491735.2130312211,-595.9427462797612,5,14,460362.6837908998
2026-03-13,490931.8798805363,-803.3331506848335,5,14,459559.350640215
2026-03-17,499931.5068493149,-68.49315068509895,6,15,459559.350640215
2026-03-18,498397.0536986301,-1534.4531506848289,6,15,458024.89748953015
2026-03-19,496999.2004698655,-1397.8532287645503,6,15,456627.0442607656
2026-03-20,497827.1134797283,827.9130098627647,6,15,457454.95727062837
2026-03-23,499723.7477204438,1896.6342407155316,6,15,459351.5915113439
2026-03-24,495720.2577390024,-4003.4899814414093,6,15,455348.1015299025
2026-03-25,494213.5725410244,-1506.6851979779894,6,15,453841.4163319245
2026-03-26,495177.9906348947,964.4180938702775,6,15,454805.8344257948
2026-03-27,497299.2074842098,2121.2168493150966,6,15,456927.0512751099
2026-03-30,494881.2048218633,-2418.0026623464655,6,15,454509.0486127634
2026-03-31,497432.12067946,2550.915857596672,6,15,457059.9644703601
2026-04-01,493965.8975287755,-3466.2231506844983,6,15,453593.7413196756
2026-04-02,495529.302210521,1563.4046817455092,6,15,455157.1460014211
2026-04-06,494448.6837189667,-1080.6184915542835,6,15,454076.5275098668
2026-04-07,495338.4105682814,889.7268493146985,6,15,454966.2543591815
2026-04-08,496514.2881747537,1175.8776064722915,6,15,456142.1319656538
2026-04-09,494891.5956618492,-1622.6925129045267,6,15,454519.43945274927
2026-04-10,493206.8169075226,-1684.778754326573,6,15,452834.6606984227
2026-04-13,491869.4936374611,-1337.323270061519,6,15,451497.3374283612
2026-04-14,489743.500486776,-2125.993150685099,6,15,449371.3442776761
2026-04-15,489251.0973360906,-492.4031506854226,6,15,448878.94112699066
2026-04-16,480102.8641854061,-9148.23315068445,6,15,439730.7079763062
2026-04-17,483048.601034721,2945.7368493148824,6,15,442676.4448256211
2026-04-20,483922.8478840357,874.2468493147171,6,15,443550.6916749358
